index,local_x_m,local_y_m,ideal_x_m,ideal_y_m
58,0.360850,0.233502,0.134172,0.231015
59,0.366946,0.237198,0.139712,0.235501
60,0.373035,0.240877,0.145248,0.239969
61,0.379117,0.244539,0.150780,0.244419
62,0.385193,0.248184,0.156308,0.248852
63,0.391262,0.251812,0.161831,0.253266
64,0.397324,0.255422,0.167350,0.257662
65,0.403380,0.259014,0.172864,0.262039
66,0.409428,0.262587,0.178374,0.266397
67,0.415469,0.266143,0.183879,0.270736
68,0.421503,0.269679,0.189380,0.275056
69,0.427529,0.273197,0.194876,0.279356
70,0.433548,0.276696,0.200366,0.283635
71,0.439559,0.280175,0.205852,0.287895
72,0.445562,0.283634,0.211333,0.292134
73,0.451558,0.287074,0.216809,0.296352
74,0.457546,0.290494,0.222280,0.300549
75,0.463525,0.293893,0.227746,0.304725
76,0.469497,0.297271,0.233206,0.308879
77,0.475460,0.300629,0.238661,0.313012
78,0.481415,0.303965,0.244111,0.317122
79,0.487362,0.307280,0.249555,0.321210
80,0.493300,0.310574,0.254993,0.325276
81,0.499229,0.313846,0.260426,0.329319
82,0.505150,0.317095,0.265854,0.333339
83,0.511062,0.320323,0.271275,0.337336
84,0.516964,0.323528,0.276691,0.341309
85,0.522858,0.326710,0.282100,0.345258
86,0.528743,0.329870,0.287504,0.349184
87,0.534618,0.333006,0.292901,0.353085
88,0.540484,0.336119,0.298293,0.356962
89,0.546340,0.339208,0.303678,0.360814
90,0.552187,0.342274,0.309057,0.364642
91,0.558024,0.345315,0.314430,0.368444
92,0.563851,0.348332,0.319796,0.372221
93,0.569669,0.351325,0.325156,0.375972
94,0.575476,0.354293,0.330509,0.379698
95,0.581273,0.357236,0.335855,0.383397
96,0.587061,0.360155,0.341195,0.387071
97,0.592837,0.363047,0.346528,0.390717
98,0.598604,0.365915,0.351854,0.394338
99,0.604360,0.368757,0.357173,0.397931
100,0.610105,0.371572,0.362486,0.401497
101,0.615840,0.374362,0.367791,0.405036
102,0.621563,0.377126,0.373089,0.408548
103,0.627276,0.379863,0.378379,0.412032
104,0.632978,0.382573,0.383663,0.415488
105,0.638669,0.385257,0.388939,0.418916
106,0.644349,0.387913,0.394207,0.422315
107,0.650017,0.390542,0.399468,0.425686
108,0.655674,0.393144,0.404722,0.429028
109,0.661319,0.395718,0.409967,0.432342
110,0.666953,0.398265,0.415205,0.435626
111,0.672575,0.400783,0.420436,0.438881
112,0.678185,0.403274,0.425658,0.442107
113,0.683783,0.405736,0.430872,0.445303
114,0.689370,0.408170,0.436079,0.448469
115,0.694944,0.410575,0.441277,0.451605
116,0.700506,0.412951,0.446467,0.454711
117,0.706056,0.415298,0.451649,0.457786
118,0.711593,0.417616,0.456822,0.460831
119,0.717118,0.419905,0.461987,0.463845
120,0.722631,0.422164,0.467144,0.466829
121,0.728130,0.424394,0.472292,0.469781
122,0.733617,0.426593,0.477431,0.472702
123,0.739091,0.428763,0.482561,0.475592
124,0.744552,0.430903,0.487683,0.478450
125,0.750000,0.433013,0.492796,0.481276
126,0.755435,0.435092,0.497900,0.484071
127,0.760856,0.437141,0.502995,0.486833
128,0.766265,0.439158,0.508081,0.489563
129,0.771659,0.441146,0.513158,0.492261
130,0.777041,0.443102,0.518226,0.494926
131,0.782408,0.445027,0.523284,0.497559
132,0.787762,0.446921,0.528333,0.500159
133,0.793102,0.448783,0.533372,0.502726
134,0.798428,0.450614,0.538402,0.505259
135,0.803740,0.452414,0.543422,0.507760
136,0.809038,0.454181,0.548433,0.510227
137,0.814322,0.455917,0.553434,0.512661
138,0.819592,0.457621,0.558425,0.515061
139,0.824847,0.459292,0.563406,0.517427
140,0.830087,0.460932,0.568377,0.519760
141,0.835313,0.462539,0.573338,0.522058
142,0.840525,0.464113,0.578289,0.524323
143,0.845722,0.465655,0.583230,0.526553
144,0.850903,0.467164,0.588160,0.528748
145,0.856070,0.468641,0.593080,0.530909
146,0.861222,0.470085,0.597990,0.533036
147,0.866359,0.471495,0.602889,0.535128
148,0.871481,0.472873,0.607777,0.537184
149,0.876587,0.474217,0.612655,0.539206
150,0.881678,0.475528,0.617522,0.541193
151,0.886753,0.476806,0.622378,0.543145
152,0.891813,0.478050,0.627224,0.545062
153,0.896857,0.479261,0.632058,0.546943
154,0.901886,0.480438,0.636882,0.548788
155,0.906899,0.481581,0.641694,0.550599
156,0.911895,0.482691,0.646495,0.552373
157,0.916876,0.483766,0.651285,0.554112
158,0.921841,0.484808,0.656063,0.555815
159,0.926789,0.485816,0.660830,0.557482
160,0.931722,0.486789,0.665586,0.559113
161,0.936638,0.487729,0.670329,0.560708
162,0.941537,0.488634,0.675062,0.562267
163,0.946420,0.489505,0.679782,0.563789
164,0.951286,0.490341,0.684491,0.565276
165,0.956136,0.491144,0.689188,0.566726
166,0.960969,0.491911,0.693872,0.568140
167,0.965785,0.492644,0.698545,0.569517
168,0.970584,0.493343,0.703206,0.570857
169,0.975366,0.494007,0.707854,0.572161
170,0.980131,0.494636,0.712491,0.573428
171,0.984879,0.495231,0.717114,0.574659
172,0.989609,0.495791,0.721726,0.575853
173,0.994322,0.496315,0.726325,0.577010
174,0.999018,0.496806,0.730911,0.578130
175,1.003696,0.497261,0.735485,0.579213
176,1.008356,0.497681,0.740046,0.580259
177,1.012999,0.498067,0.744594,0.581269
178,1.017624,0.498417,0.749129,0.582241
179,1.022231,0.498733,0.753652,0.583176
180,1.026821,0.499013,0.758161,0.584074
181,1.031392,0.499259,0.762657,0.584935
182,1.035945,0.499469,0.767140,0.585759
183,1.040480,0.499645,0.771610,0.586545
184,1.044997,0.499785,0.776066,0.587294
185,1.049495,0.499890,0.780509,0.588007
186,1.053975,0.499961,0.784938,0.588681
187,1.058436,0.499996,0.789354,0.589319
188,1.062879,0.499996,0.793756,0.589919
189,1.067304,0.499961,0.798144,0.590482
190,1.071709,0.499890,0.802519,0.591008
191,1.076096,0.499785,0.806880,0.591496
192,1.080464,0.499645,0.811226,0.591947
193,1.084812,0.499469,0.815559,0.592361
194,1.089142,0.499259,0.819878,0.592738
195,1.093453,0.499013,0.824182,0.593077
196,1.097744,0.498733,0.828472,0.593379
197,1.102017,0.498417,0.832748,0.593643
198,1.106270,0.498067,0.837009,0.593871
199,1.110503,0.497681,0.841256,0.594061
200,1.114717,0.497261,0.845488,0.594214
201,1.118912,0.496806,0.849706,0.594329
202,1.123087,0.496315,0.853908,0.594408
203,1.127242,0.495791,0.858096,0.594449
204,1.131377,0.495231,0.862270,0.594453
205,1.135493,0.494636,0.866428,0.594420
206,1.139588,0.494007,0.870571,0.594350
207,1.143664,0.493343,0.874699,0.594243
208,1.147719,0.492644,0.878811,0.594099
209,1.151755,0.491911,0.882909,0.593917
210,1.155770,0.491144,0.886991,0.593699
211,1.159765,0.490341,0.891058,0.593444
212,1.163739,0.489505,0.895109,0.593152
213,1.167693,0.488634,0.899144,0.592824
214,1.171627,0.487729,0.903164,0.592458
215,1.175540,0.486789,0.907168,0.592056
216,1.179433,0.485816,0.911157,0.591618
217,1.183304,0.484808,0.915129,0.591142
218,1.187155,0.483766,0.919085,0.590630
219,1.190986,0.482691,0.923026,0.590082
220,1.194795,0.481581,0.926950,0.589497
221,1.198583,0.480438,0.930858,0.588876
222,1.202350,0.479261,0.934750,0.588219
223,1.206097,0.478050,0.938625,0.587526
224,1.209822,0.476806,0.942484,0.586796
225,1.213525,0.475528,0.946327,0.586031
226,1.217208,0.474217,0.950153,0.585229
227,1.220869,0.472873,0.953962,0.584392
228,1.224509,0.471495,0.957754,0.583519
229,1.228127,0.470085,0.961530,0.582610
230,1.231724,0.468641,0.965289,0.581665
231,1.235299,0.467164,0.969031,0.580686
232,1.238852,0.465655,0.972755,0.579670
233,1.242384,0.464113,0.976463,0.578620
234,1.245894,0.462539,0.980153,0.577534
235,1.249382,0.460932,0.983827,0.576413
236,1.252848,0.459292,0.987482,0.575257
237,1.256292,0.457621,0.991121,0.574066
238,1.259714,0.455917,0.994742,0.572840
239,1.263114,0.454181,0.998345,0.571580
240,1.266492,0.452414,1.001931,0.570284
241,1.269847,0.450614,1.005498,0.568955
242,1.273181,0.448783,1.009049,0.567591
243,1.276492,0.446921,1.012581,0.566193
244,1.279780,0.445027,1.016095,0.564761
245,1.283046,0.443102,1.019591,0.563295
246,1.286290,0.441146,1.023070,0.561795
247,1.289511,0.439158,1.026530,0.560261
248,1.292709,0.437141,1.029971,0.558694
249,1.295885,0.435092,1.033395,0.557093
250,1.299038,0.433013,1.036800,0.555459
251,1.302168,0.430903,1.040186,0.553792
252,1.305276,0.428763,1.043554,0.552091
253,1.308360,0.426593,1.046903,0.550358
254,1.311422,0.424394,1.050234,0.548592
255,1.314460,0.422164,1.053546,0.546794
256,1.317475,0.419905,1.056839,0.544962
257,1.320468,0.417616,1.060113,0.543099
258,1.323437,0.415298,1.063368,0.541203
259,1.326383,0.412951,1.066604,0.539276
260,1.329305,0.410575,1.069821,0.537316
261,1.332205,0.408170,1.073019,0.535325
262,1.335081,0.405736,1.076197,0.533302
263,1.337933,0.403274,1.079356,0.531248
264,1.340762,0.400783,1.082496,0.529163
265,1.343568,0.398265,1.085616,0.527047
266,1.346350,0.395718,1.088716,0.524899
267,1.349108,0.393144,1.091797,0.522721
268,1.351843,0.390542,1.094858,0.520513
269,1.354553,0.387913,1.097900,0.518274
270,1.357241,0.385257,1.100921,0.516005
271,1.359904,0.382573,1.103922,0.513706
272,1.362543,0.379863,1.106904,0.511377
273,1.365159,0.377126,1.109865,0.509018
274,1.367751,0.374362,1.112807,0.506630
275,1.370318,0.371572,1.115728,0.504213
276,1.372862,0.368757,1.118628,0.501767
277,1.375381,0.365915,1.121509,0.499292
278,1.377877,0.363047,1.124369,0.496788
279,1.380348,0.360155,1.127208,0.494255
280,1.382795,0.357236,1.130027,0.491694
281,1.385217,0.354293,1.132825,0.489105
282,1.387616,0.351325,1.135602,0.486489
283,1.389990,0.348332,1.138359,0.483844
284,1.392340,0.345315,1.141095,0.481172
285,1.394665,0.342274,1.143810,0.478473
286,1.396965,0.339208,1.146503,0.475746
287,1.399242,0.336119,1.149176,0.472993
288,1.401493,0.333006,1.151828,0.470213
289,1.403721,0.329870,1.154458,0.467406
290,1.405923,0.326710,1.157067,0.464573
291,1.408101,0.323528,1.159655,0.461714
292,1.410254,0.320323,1.162222,0.458830
293,1.412382,0.317095,1.164767,0.455919
294,1.414486,0.313846,1.167290,0.452983
295,1.416565,0.310574,1.169792,0.450023
296,1.418618,0.307280,1.172272,0.447037
297,1.420647,0.303965,1.174730,0.444026
298,1.422652,0.300629,1.177167,0.440991
299,1.424631,0.297271,1.179581,0.437932
300,1.426585,0.293893,1.181974,0.434848
301,1.428514,0.290494,1.184345,0.431741
302,1.430418,0.287074,1.186693,0.428610
303,1.432297,0.283634,1.189020,0.425456
304,1.434151,0.280175,1.191324,0.422278
305,1.435979,0.276696,1.193606,0.419078
306,1.437783,0.273197,1.195865,0.415855
307,1.439561,0.269679,1.198103,0.412610
308,1.441314,0.266143,1.200317,0.409343
309,1.443042,0.262587,1.202509,0.406053
310,1.444744,0.259014,1.204679,0.402742
311,1.446421,0.255422,1.206826,0.399410
312,1.448072,0.251812,1.208950,0.396056
313,1.449699,0.248184,1.211052,0.392682
314,1.451299,0.244539,1.213130,0.389286
315,1.452875,0.240877,1.215186,0.385871
316,1.454425,0.237198,1.217219,0.382435
317,1.455949,0.233502,1.219228,0.378979
318,1.457448,0.229790,1.221215,0.375503
319,1.458921,0.226062,1.223178,0.372008
320,1.460368,0.222318,1.225118,0.368494
321,1.461790,0.218558,1.227035,0.364961
322,1.463187,0.214783,1.228929,0.361409
323,1.464557,0.210993,1.230799,0.357839
324,1.465902,0.207188,1.232646,0.354251
325,1.467221,0.203368,1.234469,0.350644
326,1.468515,0.199535,1.236269,0.347021
327,1.469783,0.195687,1.238045,0.343379
328,1.471024,0.191825,1.239797,0.339721
329,1.472241,0.187950,1.241525,0.336046
330,1.473431,0.184062,1.243230,0.332354
331,1.474595,0.180161,1.244911,0.328647
332,1.475734,0.176248,1.246568,0.324923
333,1.476847,0.172321,1.248201,0.321183
334,1.477933,0.168383,1.249810,0.317428
335,1.478994,0.164433,1.251394,0.313657
336,1.480029,0.160472,1.252955,0.309872
337,1.481038,0.156499,1.254491,0.306072
338,1.482021,0.152515,1.256004,0.302257
339,1.482978,0.148521,1.257491,0.298429
340,1.483908,0.144516,1.258955,0.294586
341,1.484813,0.140501,1.260394,0.290730
342,1.485692,0.136476,1.261808,0.286861
343,1.486545,0.132441,1.263198,0.282979
344,1.487372,0.128398,1.264564,0.279084
345,1.488172,0.124345,1.265905,0.275176
346,1.488946,0.120283,1.267221,0.271257
347,1.489695,0.116213,1.268512,0.267325
348,1.490417,0.112135,1.269779,0.263382
349,1.491113,0.108049,1.271020,0.259428
350,1.491783,0.103956,1.272237,0.255462
351,1.492427,0.099855,1.273429,0.251486
352,1.493044,0.095747,1.274596,0.247499
353,1.493635,0.091633,1.275738,0.243502
354,1.494200,0.087512,1.276855,0.239495
355,1.494739,0.083384,1.277946,0.235479
356,1.495252,0.079251,1.279012,0.231453
357,1.495738,0.075113,1.280054,0.227418
358,1.496199,0.070969,1.281069,0.223374
359,1.496632,0.066820,1.282060,0.219322
360,1.497040,0.062667,1.283025,0.215262
361,1.497421,0.058509,1.283965,0.211194
362,1.497777,0.054347,1.284879,0.207118
363,1.498105,0.050181,1.285768,0.203035
364,1.498408,0.046012,1.286631,0.198944
365,1.498684,0.041839,1.287468,0.194847
366,1.498934,0.037663,1.288280,0.190744
367,1.499158,0.033485,1.289066,0.186634
368,1.499355,0.029305,1.289827,0.182519
369,1.499526,0.025122,1.290561,0.178398
370,1.499671,0.020938,1.291270,0.174271
371,1.499789,0.016752,1.291953,0.170140
372,1.499882,0.012565,1.292610,0.166004
373,1.499947,0.008377,1.293241,0.161863
374,1.499987,0.004189,1.293846,0.157718
375,1.500000,0.000000,1.294425,0.153570
376,1.499987,-0.004189,1.294978,0.149418
377,1.499947,-0.008377,1.295505,0.145262
378,1.499882,-0.012565,1.296005,0.141104
379,1.499789,-0.016752,1.296480,0.136943
380,1.499671,-0.020938,1.296928,0.132780
381,1.499526,-0.025122,1.297350,0.128614
382,1.499355,-0.029305,1.297746,0.124447
383,1.499158,-0.033485,1.298115,0.120278
384,1.498934,-0.037663,1.298458,0.116108
385,1.498684,-0.041839,1.298774,0.111937
386,1.498408,-0.046012,1.299064,0.107765
387,1.498105,-0.050181,1.299328,0.103593
388,1.497777,-0.054347,1.299565,0.099421
389,1.497421,-0.058509,1.299775,0.095249
390,1.497040,-0.062667,1.299959,0.091078
391,1.496632,-0.066820,1.300117,0.086908
392,1.496199,-0.070969,1.300247,0.082738
393,1.495738,-0.075113,1.300351,0.078570
394,1.495252,-0.079251,1.300428,0.074404
395,1.494739,-0.083384,1.300479,0.070239
396,1.494200,-0.087512,1.300503,0.066077
397,1.493635,-0.091633,1.300500,0.061918
398,1.493044,-0.095747,1.300470,0.057761
399,1.492427,-0.099855,1.300413,0.053607
400,1.491783,-0.103956,1.300329,0.049457
401,1.491113,-0.108049,1.300219,0.045311
402,1.490417,-0.112135,1.300081,0.041168
403,1.489695,-0.116213,1.299916,0.037030
404,1.488946,-0.120283,1.299725,0.032896
405,1.488172,-0.124345,1.299506,0.028767
406,1.487372,-0.128398,1.299261,0.024643
407,1.486545,-0.132441,1.298988,0.020525
408,1.485692,-0.136476,1.298688,0.016412
409,1.484813,-0.140501,1.298361,0.012306
410,1.483908,-0.144516,1.298007,0.008205
411,1.482978,-0.148521,1.297626,0.004111
412,1.482021,-0.152515,1.297218,0.000024
413,1.481038,-0.156499,1.296782,-0.004056
414,1.480029,-0.160472,1.296319,-0.008129
415,1.478994,-0.164433,1.295829,-0.012194
416,1.477933,-0.168383,1.295312,-0.016251
417,1.476847,-0.172321,1.294767,-0.020300
418,1.475734,-0.176248,1.294195,-0.024340
419,1.474595,-0.180161,1.293596,-0.028372
420,1.473431,-0.184062,1.292969,-0.032394
421,1.472241,-0.187950,1.292315,-0.036408
422,1.471024,-0.191825,1.291634,-0.040411
423,1.469783,-0.195687,1.290925,-0.044405
424,1.468515,-0.199535,1.290189,-0.048389
425,1.467221,-0.203368,1.289425,-0.052362
426,1.465902,-0.207188,1.288634,-0.056325
427,1.464557,-0.210993,1.287815,-0.060277
428,1.463187,-0.214783,1.286969,-0.064217
429,1.461790,-0.218558,1.286096,-0.068146
430,1.460368,-0.222318,1.285195,-0.072064
431,1.458921,-0.226062,1.284267,-0.075969
432,1.457448,-0.229790,1.283311,-0.079862
433,1.455949,-0.233502,1.282327,-0.083743
434,1.454425,-0.237198,1.281316,-0.087611
435,1.452875,-0.240877,1.280278,-0.091465
436,1.451299,-0.244539,1.279212,-0.095307
437,1.449699,-0.248184,1.278118,-0.099135
438,1.448072,-0.251812,1.276997,-0.102949
439,1.446421,-0.255422,1.275848,-0.106749
440,1.444744,-0.259014,1.274672,-0.110534
441,1.443042,-0.262587,1.273468,-0.114305
442,1.441314,-0.266143,1.272237,-0.118062
443,1.439561,-0.269679,1.270978,-0.121803
444,1.437783,-0.273197,1.269691,-0.125529
445,1.435979,-0.276696,1.268377,-0.129239
446,1.434151,-0.280175,1.267035,-0.132933
447,1.432297,-0.283634,1.265666,-0.136611
448,1.430418,-0.287074,1.264269,-0.140273
449,1.428514,-0.290494,1.262844,-0.143919
450,1.426585,-0.293893,1.261392,-0.147547
451,1.424631,-0.297271,1.259912,-0.151159
452,1.422652,-0.300629,1.258405,-0.154753
453,1.420647,-0.303965,1.256870,-0.158330
454,1.418618,-0.307280,1.255308,-0.161888
455,1.416565,-0.310574,1.253718,-0.165429
456,1.414486,-0.313846,1.252100,-0.168952
457,1.412382,-0.317095,1.250455,-0.172456
458,1.410254,-0.320323,1.248782,-0.175942
459,1.408101,-0.323528,1.247082,-0.179408
460,1.405923,-0.326710,1.245354,-0.182856
461,1.403721,-0.329870,1.243599,-0.186284
462,1.401493,-0.333006,1.241816,-0.189692
463,1.399242,-0.336119,1.240005,-0.193081
464,1.396965,-0.339208,1.238167,-0.196449
465,1.394665,-0.342274,1.236302,-0.199797
466,1.392340,-0.345315,1.234409,-0.203125
467,1.389990,-0.348332,1.232488,-0.206432
468,1.387616,-0.351325,1.230540,-0.209718
469,1.385217,-0.354293,1.228565,-0.212983
470,1.382795,-0.357236,1.226562,-0.216227
471,1.380348,-0.360155,1.224532,-0.219449
472,1.377877,-0.363047,1.222474,-0.222649
473,1.375381,-0.365915,1.220389,-0.225827
474,1.372862,-0.368757,1.218277,-0.228983
475,1.370318,-0.371572,1.216137,-0.232117
476,1.367751,-0.374362,1.213970,-0.235228
477,1.365159,-0.377126,1.211776,-0.238317
478,1.362543,-0.379863,1.209554,-0.241382
479,1.359904,-0.382573,1.207305,-0.244424
480,1.357241,-0.385257,1.205028,-0.247443
481,1.354553,-0.387913,1.202725,-0.250438
482,1.351843,-0.390542,1.200394,-0.253409
483,1.349108,-0.393144,1.198036,-0.256357
484,1.346350,-0.395718,1.195651,-0.259280
485,1.343568,-0.398265,1.193238,-0.262179
486,1.340762,-0.400783,1.190799,-0.265054
487,1.337933,-0.403274,1.188332,-0.267904
488,1.335081,-0.405736,1.185839,-0.270728
489,1.332205,-0.408170,1.183318,-0.273528
490,1.329305,-0.410575,1.180770,-0.276303
491,1.326383,-0.412951,1.178195,-0.279052
492,1.323437,-0.415298,1.175594,-0.281776
493,1.320468,-0.417616,1.172965,-0.284474
494,1.317475,-0.419905,1.170309,-0.287146
495,1.314460,-0.422164,1.167627,-0.289792
496,1.311422,-0.424394,1.164917,-0.292412
497,1.308360,-0.426593,1.162181,-0.295005
498,1.305276,-0.428763,1.159418,-0.297572
499,1.302168,-0.430903,1.156629,-0.300112
500,1.299038,-0.433013,1.153812,-0.302625
501,1.295885,-0.435092,1.150969,-0.305111
502,1.292709,-0.437141,1.148099,-0.307570
503,1.289511,-0.439158,1.145203,-0.310002
504,1.286290,-0.441146,1.142280,-0.312406
505,1.283046,-0.443102,1.139330,-0.314782
506,1.279780,-0.445027,1.136354,-0.317131
507,1.276492,-0.446921,1.133352,-0.319452
508,1.273181,-0.448783,1.130323,-0.321744
509,1.269847,-0.450614,1.127267,-0.324009
510,1.266492,-0.452414,1.124186,-0.326245
511,1.263114,-0.454181,1.121078,-0.328453
512,1.259714,-0.455917,1.117943,-0.330632
513,1.256292,-0.457621,1.114783,-0.332783
514,1.252848,-0.459292,1.111596,-0.334904
515,1.249382,-0.460932,1.108384,-0.336997
516,1.245894,-0.462539,1.105145,-0.339061
517,1.242384,-0.464113,1.101880,-0.341095
518,1.238852,-0.465655,1.098589,-0.343100
519,1.235299,-0.467164,1.095272,-0.345076
520,1.231724,-0.468641,1.091929,-0.347022
521,1.228127,-0.470085,1.088560,-0.348938
522,1.224509,-0.471495,1.085166,-0.350825
523,1.220869,-0.472873,1.081746,-0.352681
524,1.217208,-0.474217,1.078300,-0.354508
525,1.213525,-0.475528,1.074828,-0.356305
526,1.209822,-0.476806,1.071331,-0.358071
527,1.206097,-0.478050,1.067808,-0.359807
528,1.202350,-0.479261,1.064260,-0.361513
529,1.198583,-0.480438,1.060686,-0.363188
530,1.194795,-0.481581,1.057087,-0.364833
531,1.190986,-0.482691,1.053463,-0.366447
532,1.187155,-0.483766,1.049813,-0.368030
533,1.183304,-0.484808,1.046138,-0.369583
534,1.179433,-0.485816,1.042438,-0.371104
535,1.175540,-0.486789,1.038713,-0.372595
536,1.171627,-0.487729,1.034962,-0.374054
537,1.167693,-0.488634,1.031187,-0.375483
538,1.163739,-0.489505,1.027387,-0.376880
539,1.159765,-0.490341,1.023562,-0.378246
540,1.155770,-0.491144,1.019712,-0.379580
541,1.151755,-0.491911,1.015837,-0.380884
542,1.147719,-0.492644,1.011938,-0.382155
543,1.143664,-0.493343,1.008014,-0.383395
544,1.139588,-0.494007,1.004066,-0.384604
545,1.135493,-0.494636,1.000093,-0.385781
546,1.131377,-0.495231,0.996095,-0.386926
547,1.127242,-0.495791,0.992073,-0.388039
548,1.123087,-0.496315,0.988027,-0.389121
549,1.118912,-0.496806,0.983957,-0.390171
550,1.114717,-0.497261,0.979862,-0.391188
551,1.110503,-0.497681,0.975744,-0.392174
552,1.106270,-0.498067,0.971601,-0.393128
553,1.102017,-0.498417,0.967435,-0.394050
554,1.097744,-0.498733,0.963244,-0.394940
555,1.093453,-0.499013,0.959030,-0.395798
556,1.089142,-0.499259,0.954792,-0.396624
557,1.084812,-0.499469,0.950530,-0.397417
558,1.080464,-0.499645,0.946245,-0.398179
559,1.076096,-0.499785,0.941936,-0.398908
560,1.071709,-0.499890,0.937604,-0.399605
561,1.067304,-0.499961,0.933248,-0.400270
562,1.062879,-0.499996,0.928869,-0.400902
563,1.058436,-0.499996,0.924467,-0.401502
564,1.053975,-0.499961,0.920042,-0.402070
565,1.049495,-0.499890,0.915594,-0.402606
566,1.044997,-0.499785,0.911122,-0.403110
567,1.040480,-0.499645,0.906628,-0.403581
568,1.035945,-0.499469,0.902111,-0.404020
569,1.031392,-0.499259,0.897571,-0.404426
570,1.026821,-0.499013,0.893009,-0.404801
571,1.022231,-0.498733,0.888424,-0.405143
572,1.017624,-0.498417,0.883816,-0.405453
573,1.012999,-0.498067,0.879186,-0.405730
574,1.008356,-0.497681,0.874534,-0.405976
575,1.003696,-0.497261,0.869859,-0.406189
576,0.999018,-0.496806,0.865162,-0.406370
577,0.994322,-0.496315,0.860444,-0.406519
578,0.989609,-0.495791,0.855703,-0.406635
579,0.984879,-0.495231,0.850940,-0.406720
580,0.980131,-0.494636,0.846156,-0.406772
581,0.975366,-0.494007,0.841349,-0.406793
582,0.970584,-0.493343,0.836521,-0.406781
583,0.965785,-0.492644,0.831672,-0.406737
584,0.960969,-0.491911,0.826801,-0.406661
585,0.956136,-0.491144,0.821909,-0.406554
586,0.951286,-0.490341,0.816995,-0.406414
587,0.946420,-0.489505,0.812060,-0.406243
588,0.941537,-0.488634,0.807105,-0.406040
589,0.936638,-0.487729,0.802128,-0.405805
590,0.931722,-0.486789,0.797130,-0.405538
591,0.926789,-0.485816,0.792111,-0.405240
592,0.921841,-0.484808,0.787072,-0.404910
593,0.916876,-0.483766,0.782012,-0.404549
594,0.911895,-0.482691,0.776932,-0.404156
595,0.906899,-0.481581,0.771831,-0.403732
596,0.901886,-0.480438,0.766710,-0.403276
597,0.896857,-0.479261,0.761568,-0.402789
598,0.891813,-0.478050,0.756407,-0.402271
599,0.886753,-0.476806,0.751225,-0.401722
600,0.881678,-0.475528,0.746024,-0.401142
601,0.876587,-0.474217,0.740802,-0.400531
602,0.871481,-0.472873,0.735561,-0.399889
603,0.866359,-0.471495,0.730300,-0.399216
604,0.861222,-0.470085,0.725020,-0.398512
605,0.856070,-0.468641,0.719720,-0.397778
606,0.850903,-0.467164,0.714401,-0.397013
607,0.845722,-0.465655,0.709063,-0.396218
608,0.840525,-0.464113,0.703706,-0.395392
609,0.835313,-0.462539,0.698329,-0.394536
610,0.830087,-0.460932,0.692934,-0.393650
