time_s,x_m,y_m,yaw_rad,target_x_m,target_y_m,target_error_m,linear_velocity_m_s,angular_velocity_rad_s
3.287131,-0.009258,0.101886,0.741204,0.139712,0.235501,0.200112,0.075000,-0.025206
3.321221,-0.008076,0.102967,0.739999,0.145248,0.239969,0.205616,0.075000,-0.026172
3.353855,-0.005918,0.104937,0.739471,0.145248,0.239969,0.202694,0.075000,-0.025626
3.387075,-0.003749,0.106916,0.739123,0.150780,0.244419,0.206849,0.075000,-0.028905
3.420391,-0.002613,0.107951,0.738387,0.150780,0.244419,0.205312,0.075000,-0.027547
3.456292,-0.000388,0.109974,0.737056,0.150780,0.244419,0.202305,0.075000,-0.025071
3.490055,0.000972,0.111209,0.736662,0.150780,0.244419,0.200468,0.075000,-0.024550
3.520731,0.002921,0.112976,0.736059,0.156308,0.248852,0.204914,0.075000,-0.027144
3.554324,0.004447,0.114358,0.734957,0.156308,0.248852,0.202855,0.075000,-0.024983
3.587174,0.007241,0.116879,0.731920,0.161831,0.253266,0.206154,0.075000,-0.021830
3.620699,0.008344,0.117871,0.730494,0.161831,0.253266,0.204671,0.075000,-0.018664
3.653847,0.009930,0.119292,0.729805,0.161831,0.253266,0.202541,0.075000,-0.017359
3.687053,0.012823,0.121878,0.729521,0.167350,0.257662,0.205708,0.075000,-0.020895
3.720705,0.013989,0.122921,0.729059,0.167350,0.257662,0.204144,0.075000,-0.020087
3.753692,0.016304,0.124988,0.728955,0.167350,0.257662,0.201041,0.075000,-0.020450
3.791488,0.018616,0.127053,0.729260,0.172864,0.262039,0.204973,0.075000,-0.025280
3.820744,0.019739,0.128057,0.728988,0.172864,0.262039,0.203466,0.075000,-0.024987
3.853776,0.022065,0.130133,0.727188,0.172864,0.262039,0.200349,0.075000,-0.021260
3.890268,0.022065,0.130133,0.727188,0.172864,0.262039,0.200349,0.075000,-0.021260
3.920791,0.022065,0.130133,0.727188,0.172864,0.262039,0.200349,0.075000,-0.021260
4.014499,0.022065,0.130133,0.727188,0.172864,0.262039,0.200349,0.075000,-0.021260
4.022541,0.031048,0.138108,0.724100,0.183879,0.270736,0.202355,0.075000,-0.023122
4.056330,0.033277,0.140079,0.723567,0.189380,0.275056,0.206366,0.075000,-0.025725
4.087611,0.035504,0.142045,0.722941,0.189380,0.275056,0.203396,0.075000,-0.024938
4.120707,0.036686,0.143089,0.721781,0.189380,0.275056,0.201818,0.075000,-0.022456
4.153722,0.038975,0.145102,0.720803,0.194876,0.279356,0.205740,0.075000,-0.023987
4.187422,0.041273,0.147120,0.719826,0.194876,0.279356,0.202682,0.075000,-0.022302
4.220631,0.042362,0.148074,0.719638,0.194876,0.279356,0.201234,0.075000,-0.022157
4.255505,0.044570,0.150009,0.718418,0.200366,0.283635,0.205252,0.075000,-0.023072
4.286996,0.046846,0.151997,0.717460,0.200366,0.283635,0.202230,0.075000,-0.021387
4.320493,0.047958,0.152968,0.717406,0.200366,0.283635,0.200754,0.075000,-0.021567
4.353644,0.050268,0.154982,0.715840,0.205852,0.287895,0.204627,0.075000,-0.021659
4.387068,0.051425,0.155988,0.715128,0.205852,0.287895,0.203095,0.075000,-0.020233
4.420682,0.053629,0.157901,0.714724,0.205852,0.287895,0.200175,0.075000,-0.019814
4.453712,0.055864,0.159840,0.714477,0.211333,0.292134,0.204138,0.075000,-0.023132
4.487110,0.058079,0.161761,0.713718,0.211333,0.292134,0.201206,0.075000,-0.021917
4.522284,0.059211,0.162741,0.713553,0.216809,0.296352,0.206613,0.075000,-0.025025
4.553800,0.061430,0.164662,0.713149,0.216809,0.296352,0.203678,0.075000,-0.024757
4.586993,0.063729,0.166649,0.711934,0.216809,0.296352,0.200640,0.075000,-0.022477
4.620676,0.064851,0.167618,0.711020,0.222280,0.300549,0.206045,0.075000,-0.023764
4.653734,0.067104,0.169557,0.709709,0.222280,0.300549,0.203072,0.075000,-0.021226
4.686934,0.069369,0.171502,0.708981,0.222280,0.300549,0.200087,0.075000,-0.020040
4.720354,0.070482,0.172457,0.709008,0.227746,0.304725,0.205491,0.075000,-0.023670
4.753986,0.072708,0.174366,0.707919,0.227746,0.304725,0.202559,0.075000,-0.021665
4.789449,0.073812,0.175311,0.707454,0.227746,0.304725,0.201106,0.075000,-0.020823
4.820445,0.076074,0.177244,0.706884,0.233206,0.308879,0.204984,0.075000,-0.023306
4.857414,0.077216,0.178220,0.706111,0.233206,0.308879,0.203482,0.075000,-0.021752
4.892388,0.078401,0.179231,0.705461,0.233206,0.308879,0.201924,0.075000,-0.020481
4.921060,0.078401,0.179231,0.705461,0.233206,0.308879,0.201924,0.075000,-0.020481
4.968232,0.080029,0.180617,0.704504,0.238661,0.313012,0.206622,0.075000,-0.021819
4.987312,0.085205,0.185013,0.703498,0.244111,0.317122,0.206649,0.075000,-0.023998
5.024779,0.087420,0.186890,0.702502,0.244111,0.317122,0.203746,0.075000,-0.022230
5.054597,0.088513,0.187816,0.702069,0.244111,0.317122,0.202313,0.075000,-0.021477
5.087316,0.090963,0.189888,0.701994,0.249555,0.321210,0.205905,0.075000,-0.025201
5.120679,0.093084,0.191681,0.701138,0.249555,0.321210,0.203128,0.075000,-0.023791
5.153767,0.095395,0.193631,0.699594,0.249555,0.321210,0.200104,0.075000,-0.020643
5.186963,0.097594,0.195481,0.698378,0.254993,0.325276,0.204013,0.075000,-0.021570
5.220545,0.098738,0.196441,0.697623,0.254993,0.325276,0.202520,0.075000,-0.020026
5.253745,0.099880,0.197398,0.697028,0.254993,0.325276,0.201030,0.075000,-0.018845
5.287103,0.102120,0.199273,0.696330,0.260426,0.329319,0.204873,0.075000,-0.021050
5.320573,0.102120,0.199273,0.696330,0.260426,0.329319,0.204873,0.075000,-0.021050
5.353889,0.102120,0.199273,0.696330,0.260426,0.329319,0.204873,0.075000,-0.021050
5.389190,0.105533,0.202127,0.695808,0.260426,0.329319,0.200424,0.075000,-0.020695
5.420578,0.105533,0.202127,0.695808,0.260426,0.329319,0.200424,0.075000,-0.020695
5.453808,0.105533,0.202127,0.695808,0.260426,0.329319,0.200424,0.075000,-0.020695
5.489798,0.105533,0.202127,0.695808,0.260426,0.329319,0.200424,0.075000,-0.020695
5.520756,0.105533,0.202127,0.695808,0.260426,0.329319,0.200424,0.075000,-0.020695
5.553875,0.117145,0.211779,0.691470,0.276691,0.341309,0.205506,0.075000,-0.023204
5.586976,0.119453,0.213689,0.689947,0.276691,0.341309,0.202511,0.075000,-0.020122
5.620593,0.119453,0.213689,0.689947,0.276691,0.341309,0.202511,0.075000,-0.020122
5.653661,0.122950,0.216573,0.688936,0.282100,0.345258,0.204667,0.075000,-0.021947
5.687311,0.125304,0.218510,0.688045,0.282100,0.345258,0.201619,0.075000,-0.020400
5.725595,0.127589,0.220389,0.687686,0.287504,0.349184,0.205331,0.075000,-0.023527
5.758093,0.129902,0.222289,0.687498,0.287504,0.349184,0.202338,0.075000,-0.023760
5.787001,0.132141,0.224127,0.687274,0.292901,0.353085,0.206093,0.075000,-0.027188
5.825132,0.133361,0.225128,0.685818,0.292901,0.353085,0.204515,0.075000,-0.024048
5.853977,0.134527,0.226082,0.685049,0.292901,0.353085,0.203008,0.075000,-0.022514
5.887414,0.134527,0.226082,0.685049,0.292901,0.353085,0.203008,0.075000,-0.022514
5.920605,0.134527,0.226082,0.685049,0.292901,0.353085,0.203008,0.075000,-0.022514
5.980732,0.135946,0.227242,0.684480,0.292901,0.353085,0.201175,0.075000,-0.021512
5.986996,0.142623,0.232683,0.682715,0.303678,0.360814,0.205806,0.075000,-0.025946
6.020551,0.145019,0.234631,0.682045,0.303678,0.360814,0.202720,0.075000,-0.025082
6.053757,0.147331,0.236508,0.681105,0.309057,0.364642,0.206334,0.075000,-0.026860
6.087118,0.149708,0.238433,0.679431,0.309057,0.364642,0.203275,0.075000,-0.023543
6.124816,0.150889,0.239387,0.678646,0.309057,0.364642,0.201757,0.075000,-0.021953
6.153659,0.153186,0.241238,0.677701,0.314430,0.368444,0.205380,0.075000,-0.023768
6.186941,0.155468,0.243074,0.677104,0.314430,0.368444,0.202451,0.075000,-0.022981
6.220426,0.156616,0.243997,0.676781,0.314430,0.368444,0.200978,0.075000,-0.022514
6.253662,0.158947,0.245869,0.676412,0.319796,0.372221,0.204541,0.075000,-0.025805
6.286976,0.161263,0.247729,0.676390,0.319796,0.372221,0.201571,0.075000,-0.026521
6.320456,0.162466,0.248694,0.675738,0.319796,0.372221,0.200029,0.075000,-0.025301
6.356377,0.164914,0.250655,0.673763,0.325156,0.375972,0.203425,0.075000,-0.024731
6.387152,0.167348,0.252597,0.672514,0.325156,0.375972,0.200311,0.075000,-0.022380
6.421969,0.168556,0.253559,0.671896,0.330509,0.379698,0.205280,0.075000,-0.024792
6.456808,0.170986,0.255490,0.669936,0.330509,0.379698,0.202176,0.075000,-0.020694
6.492773,0.172378,0.256593,0.669804,0.330509,0.379698,0.200400,0.075000,-0.020735
6.521723,0.174454,0.258236,0.669067,0.335855,0.383397,0.204244,0.075000,-0.023178
6.555431,0.175632,0.259168,0.668877,0.335855,0.383397,0.202742,0.075000,-0.023054
6.588477,0.176836,0.260120,0.668177,0.335855,0.383397,0.201207,0.075000,-0.021668
6.620673,0.180408,0.262935,0.666294,0.341195,0.387071,0.203131,0.075000,-0.021736
6.654368,0.182772,0.264793,0.665332,0.341195,0.387071,0.200124,0.075000,-0.019984
6.687324,0.184229,0.265937,0.664704,0.346528,0.390717,0.204722,0.075000,-0.022611
6.720747,0.186246,0.267516,0.663240,0.346528,0.390717,0.202161,0.075000,-0.019562
6.755743,0.188448,0.269235,0.661503,0.351854,0.394338,0.205796,0.075000,-0.019674
6.787330,0.189826,0.270308,0.661147,0.351854,0.394338,0.204050,0.075000,-0.019139
6.820540,0.191966,0.271972,0.660507,0.351854,0.394338,0.201339,0.075000,-0.018063
6.853662,0.193138,0.272882,0.660614,0.357173,0.397931,0.206264,0.075000,-0.022474
6.887161,0.194890,0.274244,0.660385,0.357173,0.397931,0.204045,0.075000,-0.022404
6.920443,0.194890,0.274244,0.660385,0.357173,0.397931,0.204045,0.075000,-0.022404
6.999071,0.196074,0.275164,0.660412,0.357173,0.397931,0.202545,0.075000,-0.022803
7.020477,0.204701,0.281854,0.657645,0.367791,0.405036,0.204383,0.075000,-0.026317
7.057318,0.206572,0.283299,0.657504,0.367791,0.405036,0.202019,0.075000,-0.026588
7.089470,0.208045,0.284436,0.656690,0.367791,0.405036,0.200157,0.075000,-0.025051
7.120438,0.210123,0.286038,0.655916,0.373089,0.408548,0.203878,0.075000,-0.027690
7.155826,0.212436,0.287817,0.655158,0.373089,0.408548,0.200960,0.075000,-0.026609
7.191647,0.213877,0.288924,0.654314,0.378379,0.412032,0.205467,0.075000,-0.028860
7.224276,0.216112,0.290637,0.652629,0.378379,0.412032,0.202651,0.075000,-0.025496
7.254032,0.218420,0.292400,0.651854,0.383663,0.415488,0.206048,0.075000,-0.028223
7.287094,0.220769,0.294192,0.650832,0.383663,0.415488,0.203094,0.075000,-0.026529
7.320742,0.221986,0.295119,0.650347,0.383663,0.415488,0.201563,0.075000,-0.025729
7.355043,0.224307,0.296885,0.649899,0.388939,0.418916,0.204927,0.075000,-0.029349
7.389048,0.225743,0.297976,0.648852,0.388939,0.418916,0.203123,0.075000,-0.027297
7.424772,0.227936,0.299637,0.647124,0.388939,0.418916,0.200373,0.075000,-0.023724
7.458771,0.230358,0.301466,0.645958,0.394207,0.422315,0.203595,0.075000,-0.025700
7.492211,0.232731,0.303254,0.644672,0.394207,0.422315,0.200624,0.075000,-0.023256
7.528772,0.233969,0.304185,0.643680,0.399468,0.425686,0.205310,0.075000,-0.025331
7.554565,0.235146,0.305068,0.643090,0.399468,0.425686,0.203839,0.075000,-0.024251
7.587012,0.238690,0.307723,0.642505,0.404722,0.429028,0.205625,0.075000,-0.028026
7.621397,0.239892,0.308623,0.641835,0.404722,0.429028,0.204124,0.075000,-0.026800
7.658357,0.242338,0.310450,0.640492,0.404722,0.429028,0.201070,0.075000,-0.024269
7.687150,0.244721,0.312225,0.639502,0.409967,0.432342,0.204290,0.075000,-0.026809
7.725453,0.245917,0.313115,0.639502,0.409967,0.432342,0.202799,0.075000,-0.027205
7.758781,0.247152,0.314033,0.639230,0.409967,0.432342,0.201260,0.075000,-0.026945
7.787066,0.250869,0.316792,0.636526,0.415205,0.435626,0.202800,0.075000,-0.025769
7.821500,0.252058,0.317670,0.636095,0.415205,0.435626,0.201322,0.075000,-0.025078
7.858596,0.253291,0.318581,0.635230,0.420436,0.438881,0.205935,0.075000,-0.027629
7.887410,0.255667,0.320332,0.634824,0.420436,0.438881,0.202984,0.075000,-0.027435
7.920755,0.255667,0.320332,0.634824,0.420436,0.438881,0.202984,0.075000,-0.027435
7.958345,0.255667,0.320332,0.634824,0.420436,0.438881,0.202984,0.075000,-0.027435
7.996240,0.255667,0.320332,0.634824,0.420436,0.438881,0.202984,0.075000,-0.027435
8.022190,0.262904,0.325644,0.630998,0.425658,0.442107,0.200131,0.075000,-0.024723
8.057602,0.266506,0.328272,0.628978,0.430872,0.445303,0.201773,0.075000,-0.025367
8.088286,0.268223,0.329521,0.627876,0.436079,0.448469,0.205729,0.075000,-0.027660
8.120707,0.270209,0.330962,0.626573,0.436079,0.448469,0.203274,0.075000,-0.025118
8.153817,0.272561,0.332664,0.626257,0.436079,0.448469,0.200372,0.075000,-0.025057
8.187020,0.274792,0.334278,0.626258,0.441277,0.451605,0.203674,0.075000,-0.030351
8.220785,0.275987,0.335143,0.625566,0.441277,0.451605,0.202198,0.075000,-0.029084
8.253682,0.278446,0.336918,0.624404,0.446467,0.454711,0.205198,0.075000,-0.031591
8.287494,0.279777,0.337877,0.623285,0.446467,0.454711,0.203558,0.075000,-0.029353
8.321723,0.282258,0.339658,0.621540,0.446467,0.454711,0.200503,0.075000,-0.025881
8.354830,0.284638,0.341361,0.620212,0.451649,0.457786,0.203586,0.075000,-0.028069
8.388558,0.286970,0.343027,0.619475,0.451649,0.457786,0.200720,0.075000,-0.027036
8.422761,0.288155,0.343872,0.618937,0.456822,0.460831,0.205252,0.075000,-0.030771
8.453691,0.290626,0.345630,0.617506,0.456822,0.460831,0.202219,0.075000,-0.028148
8.486986,0.293063,0.347361,0.616533,0.461987,0.463845,0.205192,0.075000,-0.031288
8.520662,0.294372,0.348288,0.615669,0.461987,0.463845,0.203589,0.075000,-0.029662
8.553749,0.296802,0.350006,0.614959,0.461987,0.463845,0.200613,0.075000,-0.028772
8.587683,0.298017,0.350864,0.614419,0.467144,0.466829,0.205065,0.075000,-0.032619
8.622953,0.300468,0.352593,0.613262,0.467144,0.466829,0.202066,0.075000,-0.030718
8.655004,0.301720,0.353474,0.612560,0.467144,0.466829,0.200535,0.075000,-0.029440
8.686989,0.305449,0.356091,0.610659,0.472292,0.469781,0.201896,0.075000,-0.030982
8.720613,0.306611,0.356904,0.610138,0.472292,0.469781,0.200478,0.075000,-0.030125
8.756295,0.309088,0.358635,0.608814,0.477431,0.472702,0.203349,0.075000,-0.032671
8.790515,0.310590,0.359682,0.608135,0.477431,0.472702,0.201518,0.075000,-0.031583
8.823380,0.312876,0.361273,0.606533,0.482561,0.475592,0.204602,0.075000,-0.033407
8.856358,0.315382,0.363010,0.604917,0.482561,0.475592,0.201553,0.075000,-0.030407
8.888239,0.315382,0.363010,0.604917,0.482561,0.475592,0.201553,0.075000,-0.030407
8.953709,0.315382,0.363010,0.604917,0.482561,0.475592,0.201553,0.075000,-0.030407
8.986965,0.323841,0.368841,0.601249,0.492796,0.481276,0.202947,0.075000,-0.034674
9.024537,0.325071,0.369685,0.600818,0.492796,0.481276,0.201455,0.075000,-0.034121
9.053775,0.327575,0.371400,0.599370,0.497900,0.484071,0.204219,0.075000,-0.036606
9.087360,0.330086,0.373115,0.598042,0.497900,0.484071,0.201179,0.075000,-0.034412
9.122576,0.331321,0.373956,0.597158,0.502995,0.486833,0.205459,0.075000,-0.037780
9.153813,0.333789,0.375634,0.596373,0.502995,0.486833,0.202475,0.075000,-0.036957
9.187053,0.335292,0.376654,0.596080,0.502995,0.486833,0.200659,0.075000,-0.036900
9.220603,0.337601,0.378219,0.594310,0.508081,0.489563,0.203620,0.075000,-0.038666
9.253632,0.340093,0.379903,0.592789,0.508081,0.489563,0.200612,0.075000,-0.036032
9.287039,0.341459,0.380823,0.591054,0.513158,0.492261,0.204692,0.075000,-0.037517
9.320639,0.343973,0.382508,0.589362,0.513158,0.492261,0.201666,0.075000,-0.034439
9.356973,0.346327,0.384082,0.589073,0.518226,0.494926,0.204537,0.075000,-0.039956
9.390008,0.347856,0.385104,0.587866,0.518226,0.494926,0.202699,0.075000,-0.037706
9.424149,0.350127,0.386616,0.586416,0.523284,0.497559,0.205650,0.075000,-0.040359
9.454267,0.351441,0.387489,0.585319,0.523284,0.497559,0.204072,0.075000,-0.038300
9.487563,0.354208,0.389322,0.584604,0.523284,0.497559,0.200753,0.075000,-0.037784
9.521246,0.356526,0.390855,0.582832,0.528333,0.500159,0.203629,0.075000,-0.039817
9.554016,0.357817,0.391706,0.581796,0.528333,0.500159,0.202083,0.075000,-0.037867
9.587280,0.360666,0.393578,0.579967,0.533372,0.502726,0.204305,0.075000,-0.040038
9.622757,0.363164,0.395213,0.578851,0.533372,0.502726,0.201320,0.075000,-0.038452
9.656361,0.365352,0.396643,0.577987,0.538402,0.505259,0.204313,0.075000,-0.042770
9.689239,0.367099,0.397783,0.577035,0.538402,0.505259,0.202228,0.075000,-0.041302
9.720755,0.369384,0.399269,0.575715,0.543422,0.507760,0.205085,0.075000,-0.044580
9.753826,0.371775,0.400819,0.573196,0.543422,0.507760,0.202235,0.075000,-0.039599
9.787269,0.374266,0.402426,0.571666,0.548433,0.510227,0.204829,0.075000,-0.042538
9.820566,0.376024,0.403557,0.570650,0.548433,0.510227,0.202740,0.075000,-0.040914
9.853704,0.378028,0.404842,0.569083,0.548433,0.510227,0.200359,0.075000,-0.037972
9.887159,0.378028,0.404842,0.569083,0.548433,0.510227,0.200359,0.075000,-0.037972
9.922123,0.378028,0.404842,0.569083,0.548433,0.510227,0.200359,0.075000,-0.037972
9.982380,0.378028,0.404842,0.569083,0.548433,0.510227,0.200359,0.075000,-0.037972
9.986852,0.386646,0.410312,0.561721,0.558425,0.515061,0.201198,0.075000,-0.035118
10.020380,0.388162,0.411266,0.561333,0.563406,0.517427,0.204892,0.075000,-0.040663
