time_s,x_m,y_m,yaw_rad,target_x_m,target_y_m,target_error_m,linear_velocity_m_s,angular_velocity_rad_s
1.428943,-4.687292,2.291723,0.920947,-4.595488,2.410352,0.150003,0.075000,-0.029188
1.462279,-4.685485,2.294100,0.919954,-4.584480,2.421879,0.162879,0.075000,-0.055427
1.495642,-4.684604,2.295256,0.919522,-4.584480,2.421879,0.161426,0.075000,-0.055091
1.529040,-4.682765,2.297668,0.918603,-4.584480,2.421879,0.158393,0.075000,-0.054306
1.562427,-4.680957,2.300033,0.916892,-4.584480,2.421879,0.155416,0.075000,-0.050878
1.595547,-4.679174,2.302358,0.915702,-4.584480,2.421879,0.152487,0.075000,-0.048934
1.628919,-4.678231,2.303586,0.914621,-4.584480,2.421879,0.150939,0.075000,-0.046362
1.662375,-4.676377,2.305993,0.912999,-4.573486,2.433303,0.163690,0.075000,-0.066944
1.695544,-4.674536,2.308373,0.911891,-4.573486,2.433303,0.160682,0.075000,-0.066005
1.728930,-4.673612,2.309567,0.911106,-4.573486,2.433303,0.159172,0.075000,-0.064798
1.762386,-4.671754,2.311960,0.909451,-4.573486,2.433303,0.156143,0.075000,-0.062014
1.795566,-4.669902,2.314338,0.907469,-4.573486,2.433303,0.153130,0.075000,-0.057983
1.828988,-4.668960,2.315544,0.906361,-4.573486,2.433303,0.151600,0.075000,-0.055505
1.862415,-4.667121,2.317890,0.904792,-4.562507,2.444618,0.164329,0.075000,-0.073301
1.895589,-4.665324,2.320174,0.902739,-4.562507,2.444618,0.161423,0.075000,-0.069577
1.928971,-4.664420,2.321320,0.901576,-4.562507,2.444618,0.159964,0.075000,-0.067218
1.962394,-4.662653,2.323552,0.899414,-4.562507,2.444618,0.157118,0.075000,-0.062767
1.995567,-4.660844,2.325826,0.897048,-4.562507,2.444618,0.154212,0.075000,-0.057451
2.029007,-4.660844,2.325826,0.897048,-4.562507,2.444618,0.154212,0.075000,-0.057451
2.062382,-4.658110,2.329243,0.894166,-4.551545,2.455817,0.165460,0.075000,-0.069963
2.095586,-4.656214,2.331602,0.891707,-4.551545,2.455817,0.162434,0.075000,-0.064999
2.128978,-4.656214,2.331602,0.891707,-4.551545,2.455817,0.162434,0.075000,-0.064999
2.165061,-4.654268,2.334008,0.888759,-4.551545,2.455817,0.159341,0.075000,-0.058251
2.195787,-4.652285,2.336446,0.885731,-4.551545,2.455817,0.156198,0.075000,-0.050877
2.228972,-4.650499,2.338629,0.882635,-4.551545,2.455817,0.153379,0.075000,-0.042629
2.262334,-4.648503,2.341052,0.879497,-4.551545,2.455817,0.150239,0.075000,-0.033923
2.295591,-4.646597,2.343353,0.877335,-4.540599,2.466895,0.162782,0.075000,-0.048079
2.328956,-4.645608,2.344542,0.876250,-4.540599,2.466895,0.161236,0.075000,-0.045641
2.362383,-4.643668,2.346870,0.874226,-4.540599,2.466895,0.158206,0.075000,-0.040976
2.395636,-4.642526,2.348234,0.873364,-4.540599,2.466895,0.156427,0.075000,-0.039159
2.428973,-4.640740,2.350364,0.871639,-4.540599,2.466895,0.153648,0.075000,-0.034947
2.462302,-4.638850,2.352609,0.869773,-4.540599,2.466895,0.150713,0.075000,-0.030098
2.495654,-4.637912,2.353720,0.868962,-4.529672,2.477845,0.164690,0.075000,-0.046475
2.529281,-4.635968,2.356019,0.868007,-4.529672,2.477845,0.161680,0.075000,-0.045257
2.562532,-4.634023,2.358314,0.866695,-4.529672,2.477845,0.158672,0.075000,-0.042834
2.595660,-4.634023,2.358314,0.866695,-4.529672,2.477845,0.158672,0.075000,-0.042834
2.629095,-4.631079,2.361775,0.864056,-4.529672,2.477845,0.154129,0.075000,-0.036769
2.662428,-4.629070,2.364127,0.862713,-4.529672,2.477845,0.151035,0.075000,-0.033827
2.695573,-4.627085,2.366442,0.860631,-4.518764,2.488663,0.163313,0.075000,-0.045972
2.728959,-4.625575,2.368199,0.859511,-4.518764,2.488663,0.160997,0.075000,-0.043825
2.762421,-4.624146,2.369856,0.858443,-4.518764,2.488663,0.158809,0.075000,-0.041667
2.795604,-4.622145,2.372170,0.856859,-4.518764,2.488663,0.155751,0.075000,-0.038210
2.828963,-4.621147,2.373322,0.856103,-4.518764,2.488663,0.154227,0.075000,-0.036519
2.862399,-4.619230,2.375530,0.854588,-4.518764,2.488663,0.151303,0.075000,-0.032915
2.895591,-4.617264,2.377788,0.853266,-4.507876,2.499342,0.163527,0.075000,-0.046593
2.929283,-4.616245,2.378956,0.852454,-4.507876,2.499342,0.161977,0.075000,-0.044983
2.962456,-4.614881,2.380516,0.851251,-4.507876,2.499342,0.159905,0.075000,-0.042396
2.995672,-4.613118,2.382527,0.849784,-4.507876,2.499342,0.157231,0.075000,-0.039168
3.029090,-4.611257,2.384642,0.848065,-4.507876,2.499342,0.154415,0.075000,-0.035018
3.062435,-4.609241,2.386926,0.846551,-4.507876,2.499342,0.151368,0.075000,-0.031420
3.095597,-4.607213,2.389216,0.844768,-4.497008,2.509876,0.163413,0.075000,-0.043192
3.129157,-4.606249,2.390302,0.844092,-4.497008,2.509876,0.161961,0.075000,-0.041882
3.162446,-4.605240,2.391438,0.843443,-4.497008,2.509876,0.160442,0.075000,-0.040657
3.195632,-4.602145,2.394909,0.841145,-4.497008,2.509876,0.155792,0.075000,-0.035674
3.228985,-4.601150,2.396022,0.840578,-4.497008,2.509876,0.154299,0.075000,-0.034530
3.262328,-4.599238,2.398156,0.839370,-4.497008,2.509876,0.151434,0.075000,-0.031845
3.295612,-4.597245,2.400376,0.838100,-4.486163,2.520260,0.163437,0.075000,-0.044692
3.329030,-4.596261,2.401469,0.837342,-4.486163,2.520260,0.161966,0.075000,-0.043167
3.362291,-4.594280,2.403667,0.835974,-4.486163,2.520260,0.159007,0.075000,-0.040471
3.395594,-4.592243,2.405919,0.834378,-4.486163,2.520260,0.155970,0.075000,-0.036922
3.429002,-4.591180,2.407092,0.833539,-4.486163,2.520260,0.154388,0.075000,-0.034966
3.462309,-4.589795,2.408617,0.831845,-4.486163,2.520260,0.152328,0.075000,-0.030358
3.495601,-4.586984,2.411695,0.828732,-4.475341,2.530489,0.163022,0.075000,-0.037763
3.528965,-4.585960,2.412812,0.827973,-4.475341,2.530489,0.161508,0.075000,-0.036128
3.562473,-4.583949,2.415001,0.826856,-4.475341,2.530489,0.158535,0.075000,-0.033955
3.595678,-4.581922,2.417203,0.825560,-4.475341,2.530489,0.155542,0.075000,-0.031089
3.628931,-4.580937,2.418270,0.825020,-4.475341,2.530489,0.154090,0.075000,-0.029926
3.662429,-4.579042,2.420320,0.823577,-4.475341,2.530489,0.151299,0.075000,-0.026250
3.695556,-4.577074,2.422443,0.822856,-4.464542,2.540558,0.163139,0.075000,-0.040631
3.729100,-4.576049,2.423549,0.822180,-4.464542,2.540558,0.161631,0.075000,-0.039303
3.762409,-4.573974,2.425781,0.820965,-4.464542,2.540558,0.158584,0.075000,-0.036983
3.795575,-4.571914,2.427991,0.819424,-4.464542,2.540558,0.155563,0.075000,-0.033449
3.828979,-4.570892,2.429085,0.818938,-4.464542,2.540558,0.154067,0.075000,-0.032524
3.862496,-4.568828,2.431291,0.817774,-4.464542,2.540558,0.151045,0.075000,-0.029967
3.895693,-4.567783,2.432405,0.816855,-4.453769,2.550460,0.164122,0.075000,-0.042793
3.929046,-4.565761,2.434557,0.815233,-4.453769,2.550460,0.161169,0.075000,-0.039316
3.962369,-4.564733,2.435648,0.814558,-4.453769,2.550460,0.159671,0.075000,-0.037945
3.995626,-4.562646,2.437860,0.813448,-4.453769,2.550460,0.156630,0.075000,-0.035872
4.028952,-4.560456,2.440174,0.811228,-4.453769,2.550460,0.153444,0.075000,-0.030111
4.062401,-4.558335,2.442405,0.809480,-4.453769,2.550460,0.150366,0.075000,-0.025515
4.095563,-4.556289,2.444550,0.808047,-4.443022,2.560191,0.161871,0.075000,-0.037930
4.128945,-4.555235,2.445654,0.807423,-4.443022,2.560191,0.160345,0.075000,-0.036713
4.162514,-4.554190,2.446746,0.806721,-4.443022,2.560191,0.158834,0.075000,-0.035204
4.195569,-4.551206,2.449856,0.805188,-4.443022,2.560191,0.154524,0.075000,-0.032185
4.228942,-4.550197,2.450906,0.804621,-4.443022,2.560191,0.153068,0.075000,-0.030949
4.262486,-4.548199,2.452980,0.803232,-4.443022,2.560191,0.150188,0.075000,-0.027505
4.295570,-4.546157,2.455095,0.801696,-4.432302,2.569746,0.161579,0.075000,-0.039666
4.329095,-4.545107,2.456180,0.800911,-4.432302,2.569746,0.160069,0.075000,-0.037967
4.362405,-4.542977,2.458376,0.799613,-4.432302,2.569746,0.157011,0.075000,-0.035309
4.395563,-4.540908,2.460503,0.797652,-4.432302,2.569746,0.154043,0.075000,-0.030291
4.428947,-4.539872,2.461564,0.796788,-4.432302,2.569746,0.152561,0.075000,-0.028049
4.462436,-4.537736,2.463750,0.795928,-4.421609,2.579119,0.163693,0.075000,-0.042140
4.495563,-4.535621,2.465908,0.794652,-4.421609,2.579119,0.160671,0.075000,-0.039754
4.528940,-4.534585,2.466963,0.793948,-4.421609,2.579119,0.159193,0.075000,-0.038285
4.562336,-4.532456,2.469128,0.792867,-4.421609,2.579119,0.156157,0.075000,-0.036314
4.595776,-4.531353,2.470247,0.792110,-4.421609,2.579119,0.154586,0.075000,-0.034606
4.629059,-4.529166,2.472462,0.790461,-4.421609,2.579119,0.151473,0.075000,-0.030568
4.662331,-4.527011,2.474637,0.788947,-4.410946,2.588307,0.162456,0.075000,-0.043007
4.695557,-4.524929,2.476733,0.787947,-4.410946,2.588307,0.159501,0.075000,-0.041465
4.729111,-4.523876,2.477791,0.787432,-4.410946,2.588307,0.158009,0.075000,-0.040620
4.762371,-4.521824,2.479850,0.786532,-4.410946,2.588307,0.155102,0.075000,-0.039244
4.795649,-4.520761,2.480916,0.785855,-4.410946,2.588307,0.153597,0.075000,-0.037812
4.828937,-4.518672,2.483006,0.784426,-4.410946,2.588307,0.150642,0.075000,-0.034548
4.862291,-4.516616,2.485057,0.782676,-4.400314,2.597303,0.161634,0.075000,-0.046462
4.897859,-4.515598,2.486068,0.782164,-4.400314,2.597303,0.160199,0.075000,-0.045697
4.929094,-4.513459,2.488193,0.780460,-4.400314,2.597303,0.157184,0.075000,-0.042025
4.962527,-4.511285,2.490343,0.778803,-4.400314,2.597303,0.154127,0.075000,-0.038310
4.995683,-4.511285,2.490343,0.778803,-4.400314,2.597303,0.154127,0.075000,-0.038310
5.029071,-4.508130,2.493453,0.776904,-4.389712,2.606105,0.163441,0.075000,-0.050345
5.062404,-4.505927,2.495618,0.774921,-4.389712,2.606105,0.160353,0.075000,-0.046094
5.095726,-4.504675,2.496843,0.774037,-4.389712,2.606105,0.158602,0.075000,-0.044329
5.129037,-4.502699,2.498774,0.772645,-4.389712,2.606105,0.155839,0.075000,-0.041429
5.162210,-4.500535,2.500881,0.770564,-4.389712,2.606105,0.152819,0.075000,-0.036243
5.195594,-4.499285,2.502094,0.768975,-4.389712,2.606105,0.151077,0.075000,-0.031825
5.228972,-4.496849,2.504449,0.766693,-4.379143,2.614706,0.161280,0.075000,-0.043278
5.262278,-4.495082,2.506150,0.765691,-4.379143,2.614706,0.158827,0.075000,-0.041456
5.295655,-4.493663,2.507514,0.764902,-4.379143,2.614706,0.156860,0.075000,-0.039988
5.328927,-4.491293,2.509787,0.763327,-4.379143,2.614706,0.153576,0.075000,-0.036568
5.362399,-4.489736,2.511277,0.762561,-4.379143,2.614706,0.151420,0.075000,-0.035078
5.395745,-4.488540,2.512419,0.761705,-4.368607,2.623103,0.163201,0.075000,-0.050219
5.429015,-4.486194,2.514655,0.760470,-4.368607,2.623103,0.159961,0.075000,-0.048394
5.462381,-4.484371,2.516388,0.759304,-4.368607,2.623103,0.157446,0.075000,-0.046236
5.495653,-4.482176,2.518470,0.757387,-4.368607,2.623103,0.154420,0.075000,-0.041828
5.528956,-4.481106,2.519481,0.756466,-4.368607,2.623103,0.152949,0.075000,-0.039628
5.562391,-4.478906,2.521556,0.754864,-4.358107,2.631291,0.163200,0.075000,-0.053388
5.595576,-4.476739,2.523593,0.753296,-4.358107,2.631291,0.160226,0.075000,-0.050475
5.629091,-4.475642,2.524623,0.752539,-4.358107,2.631291,0.158722,0.075000,-0.049053
5.662414,-4.473393,2.526725,0.750016,-4.358107,2.631291,0.155644,0.075000,-0.042870
5.695785,-4.472316,2.527729,0.749124,-4.358107,2.631291,0.154172,0.075000,-0.040801
5.728952,-4.470073,2.529812,0.746853,-4.358107,2.631291,0.151111,0.075000,-0.034921
5.762459,-4.467788,2.531926,0.744527,-4.347641,2.639266,0.161112,0.075000,-0.047682
5.795627,-4.466652,2.532972,0.743527,-4.347641,2.639266,0.159568,0.075000,-0.045477
5.828930,-4.464407,2.535035,0.741825,-4.347641,2.639266,0.156520,0.075000,-0.041798
5.862370,-4.462223,2.537035,0.739986,-4.347641,2.639266,0.153558,0.075000,-0.037414
5.895567,-4.460017,2.539048,0.738474,-4.347641,2.639266,0.150572,0.075000,-0.033865
5.929067,-4.458915,2.540050,0.737905,-4.337213,2.647025,0.162034,0.075000,-0.051912
5.962589,-4.456765,2.542004,0.736699,-4.337213,2.647025,0.159129,0.075000,-0.050018
5.995983,-4.456765,2.542004,0.736699,-4.337213,2.647025,0.159129,0.075000,-0.050018
6.029257,-4.453441,2.545014,0.734095,-4.337213,2.647025,0.154645,0.075000,-0.044461
6.062626,-4.451255,2.546985,0.732308,-4.337213,2.647025,0.151703,0.075000,-0.040291
6.095914,-4.450018,2.548098,0.731305,-4.337213,2.647025,0.150039,0.075000,-0.037847
6.129091,-4.447940,2.549960,0.729585,-4.326822,2.654563,0.160035,0.075000,-0.053806
6.162860,-4.446825,2.550958,0.728504,-4.326822,2.654563,0.158539,0.075000,-0.051420
6.195931,-4.444475,2.553052,0.726819,-4.326822,2.654563,0.155392,0.075000,-0.048077
6.229481,-4.442347,2.554943,0.725147,-4.326822,2.654563,0.152545,0.075000,-0.044385
6.262708,-4.440070,2.556960,0.723270,-4.316471,2.661877,0.162124,0.075000,-0.059962
6.295623,-4.437744,2.559011,0.721308,-4.316471,2.661877,0.159023,0.075000,-0.056127
6.329209,-4.436566,2.560047,0.719873,-4.316471,2.661877,0.157455,0.075000,-0.052696
6.362568,-4.434266,2.562061,0.717173,-4.316471,2.661877,0.154398,0.075000,-0.046016
6.395975,-4.433008,2.563159,0.716045,-4.316471,2.661877,0.152729,0.075000,-0.043333
6.428940,-4.430894,2.564996,0.714028,-4.306160,2.668962,0.162380,0.075000,-0.059080
6.462593,-4.428616,2.566969,0.712245,-4.306160,2.668962,0.159367,0.075000,-0.055723
6.495901,-4.427362,2.568051,0.711302,-4.306160,2.668962,0.157711,0.075000,-0.053912
6.529479,-4.425309,2.569820,0.709950,-4.306160,2.668962,0.155003,0.075000,-0.051433
6.562724,-4.423099,2.571718,0.708034,-4.306160,2.668962,0.152089,0.075000,-0.047098
6.596024,-4.421827,2.572806,0.706936,-4.306160,2.668962,0.150415,0.075000,-0.044502
6.629494,-4.419715,2.574609,0.705402,-4.295891,2.675817,0.159922,0.075000,-0.063062
6.662376,-4.417402,2.576577,0.703428,-4.295891,2.675817,0.156887,0.075000,-0.059206
6.696077,-4.416099,2.577682,0.702213,-4.295891,2.675817,0.155179,0.075000,-0.056600
6.729971,-4.413912,2.579530,0.700093,-4.295891,2.675817,0.152315,0.075000,-0.051755
6.762501,-4.411244,2.581775,0.697491,-4.285664,2.682436,0.160944,0.075000,-0.067698
6.796059,-4.410330,2.582541,0.696622,-4.285664,2.682436,0.159751,0.075000,-0.065992
6.828937,-4.408129,2.584380,0.694173,-4.285664,2.682436,0.156884,0.075000,-0.060594
6.862390,-4.405783,2.586330,0.691324,-4.285664,2.682436,0.153833,0.075000,-0.053720
6.895738,-4.404439,2.587443,0.689706,-4.285664,2.682436,0.152089,0.075000,-0.049641
6.929036,-4.402153,2.589326,0.687505,-4.275482,2.688817,0.161072,0.075000,-0.067390
6.962289,-4.399856,2.591210,0.685405,-4.275482,2.688817,0.158102,0.075000,-0.063272
6.995741,-4.398708,2.592149,0.684378,-4.275482,2.688817,0.156619,0.075000,-0.061198
7.029487,-4.396152,2.594232,0.681835,-4.275482,2.688817,0.153322,0.075000,-0.055529
7.062641,-4.394239,2.595783,0.680294,-4.275482,2.688817,0.150859,0.075000,-0.052230
7.095998,-4.392987,2.596796,0.679262,-4.265344,2.694958,0.161023,0.075000,-0.073558
7.129432,-4.390823,2.598542,0.677117,-4.265344,2.694958,0.158243,0.075000,-0.069363
7.162718,-4.390823,2.598542,0.677117,-4.265344,2.694958,0.158243,0.075000,-0.069363
7.196112,-4.387155,2.601483,0.673455,-4.265344,2.694958,0.153542,0.075000,-0.061634
7.229207,-4.384965,2.603229,0.671352,-4.265344,2.694958,0.150743,0.075000,-0.056939
7.262368,-4.382575,2.605126,0.668529,-4.255253,2.700854,0.159294,0.075000,-0.074817
7.295857,-4.381261,2.606163,0.667072,-4.255253,2.700854,0.157621,0.075000,-0.071794
7.329655,-4.379089,2.607872,0.665208,-4.255253,2.700854,0.154858,0.075000,-0.068330
7.362386,-4.376708,2.609737,0.662233,-4.255253,2.700854,0.151834,0.075000,-0.061246
7.395958,-4.375501,2.610679,0.660723,-4.255253,2.700854,0.150303,0.075000,-0.057475
7.429191,-4.373079,2.612559,0.657805,-4.245210,2.706503,0.158670,0.075000,-0.076159
7.462386,-4.370681,2.614408,0.654290,-4.245210,2.706503,0.155642,0.075000,-0.067812
7.495873,-4.369480,2.615329,0.652859,-4.245210,2.706503,0.154129,0.075000,-0.064510
7.529306,-4.367148,2.617110,0.650478,-4.245210,2.706503,0.151196,0.075000,-0.059121
7.562392,-4.364785,2.618906,0.648060,-4.235215,2.711904,0.159490,0.075000,-0.080019
7.596030,-4.363424,2.619937,0.646420,-4.235215,2.711904,0.157783,0.075000,-0.076562
7.629481,-4.361174,2.621633,0.644107,-4.235215,2.711904,0.154966,0.075000,-0.071880
7.662825,-4.359639,2.622785,0.642530,-4.235215,2.711904,0.153047,0.075000,-0.068542
7.695717,-4.357513,2.624375,0.640249,-4.235215,2.711904,0.150393,0.075000,-0.063375
7.729414,-4.355162,2.626124,0.637365,-4.225271,2.717052,0.158555,0.075000,-0.083919
7.762548,-4.353595,2.627284,0.635937,-4.225271,2.717052,0.156606,0.075000,-0.081463
7.795847,-4.351466,2.628855,0.633790,-4.225271,2.717052,0.153961,0.075000,-0.077297
7.829044,-4.349215,2.630506,0.630567,-4.225271,2.717052,0.151170,0.075000,-0.069466
7.862566,-4.347636,2.631658,0.628666,-4.215378,2.721946,0.160138,0.075000,-0.092621
7.895692,-4.344366,2.634030,0.624722,-4.215378,2.721946,0.156100,0.075000,-0.084752
7.928936,-4.343135,2.634918,0.623016,-4.215378,2.721946,0.154583,0.075000,-0.080909
7.962574,-4.341227,2.636289,0.619933,-4.215378,2.721946,0.152234,0.075000,-0.073301
7.995602,-4.339345,2.637630,0.617298,-4.205538,2.726584,0.160678,0.075000,-0.095186
8.029241,-4.336842,2.639404,0.613670,-4.205538,2.726584,0.157611,0.075000,-0.087368
8.062688,-4.334438,2.641094,0.609920,-4.205538,2.726584,0.154673,0.075000,-0.078551
8.096442,-4.332077,2.642741,0.607135,-4.205538,2.726584,0.151796,0.075000,-0.072340
8.129219,-4.332077,2.642741,0.607135,-4.205538,2.726584,0.151796,0.075000,-0.072340
8.162408,-4.330874,2.643577,0.605649,-4.205538,2.726584,0.150331,0.075000,-0.068815
8.195680,-4.325913,2.646994,0.599521,-4.195752,2.730964,0.154896,0.075000,-0.085792
8.229204,-4.324689,2.647831,0.598008,-4.195752,2.730964,0.153414,0.075000,-0.082528
8.262523,-4.322198,2.649524,0.594924,-4.195752,2.730964,0.150403,0.075000,-0.075566
8.295800,-4.320939,2.650376,0.593410,-4.186021,2.735084,0.159305,0.075000,-0.102831
8.329212,-4.318344,2.652125,0.590560,-4.186021,2.735084,0.156177,0.075000,-0.097836
8.362530,-4.316842,2.653131,0.588585,-4.186021,2.735084,0.154370,0.075000,-0.093743
8.396020,-4.314744,2.654530,0.585867,-4.186021,2.735084,0.151850,0.075000,-0.087904
8.429046,-4.312243,2.656187,0.582686,-4.176348,2.738941,0.159110,0.075000,-0.112194
8.462745,-4.309489,2.657998,0.578232,-4.176348,2.738941,0.155815,0.075000,-0.102632
8.495774,-4.307001,2.659618,0.573546,-4.176348,2.738941,0.152848,0.075000,-0.091257
8.529310,-4.305719,2.660446,0.571254,-4.176348,2.738941,0.151322,0.075000,-0.085538
8.562476,-4.303200,2.662061,0.567008,-4.166732,2.742536,0.158429,0.075000,-0.107921
8.596137,-4.301779,2.662966,0.565088,-4.166732,2.742536,0.156746,0.075000,-0.104133
8.629559,-4.299499,2.664410,0.562271,-4.166732,2.742536,0.154048,0.075000,-0.098633
8.662859,-4.297104,2.665917,0.558807,-4.166732,2.742536,0.151219,0.075000,-0.090861
8.695860,-4.294597,2.667480,0.554936,-4.157176,2.745865,0.158205,0.075000,-0.115549
8.729113,-4.293306,2.668281,0.553338,-4.157176,2.745865,0.156687,0.075000,-0.112702
8.763018,-4.290773,2.669842,0.549394,-4.157176,2.745865,0.153713,0.075000,-0.104230
8.795830,-4.289078,2.670880,0.546282,-4.157176,2.745865,0.151727,0.075000,-0.096725
8.829242,-4.286919,2.672190,0.542412,-4.147680,2.748928,0.158985,0.075000,-0.121689
8.862662,-4.284426,2.673690,0.538643,-4.147680,2.748928,0.156078,0.075000,-0.114148
8.895779,-4.281772,2.675273,0.534950,-4.147680,2.748928,0.152990,0.075000,-0.106688
8.929043,-4.280463,2.676049,0.532752,-4.147680,2.748928,0.151468,0.075000,-0.101588
8.962698,-4.277997,2.677499,0.528582,-4.138247,2.751725,0.158239,0.075000,-0.127432
8.996020,-4.277997,2.677499,0.528582,-4.138247,2.751725,0.158239,0.075000,-0.127432
9.029192,-4.274022,2.679808,0.521764,-4.138247,2.751725,0.153645,0.075000,-0.112773
9.062702,-4.271415,2.681304,0.517362,-4.138247,2.751725,0.150641,0.075000,-0.102651
9.095894,-4.268775,2.682802,0.512158,-4.128878,2.754253,0.157088,0.075000,-0.127142
9.129219,-4.267467,2.683538,0.509828,-4.128878,2.754253,0.155588,0.075000,-0.122123
9.162465,-4.264961,2.684937,0.506316,-4.128878,2.754253,0.152720,0.075000,-0.115224
9.196096,-4.263681,2.685646,0.504368,-4.128878,2.754253,0.151257,0.075000,-0.111026
9.229246,-4.261055,2.687092,0.499641,-4.119573,2.756513,0.157596,0.075000,-0.137920
9.262867,-4.258501,2.688483,0.495152,-4.119573,2.756513,0.154690,0.075000,-0.128594
9.295918,-4.257067,2.689257,0.493068,-4.119573,2.756513,0.153061,0.075000,-0.124541
9.329405,-4.254391,2.690691,0.488231,-4.119573,2.756513,0.150028,0.075000,-0.113443
9.362631,-4.251959,2.691979,0.483502,-4.110335,2.758503,0.156469,0.075000,-0.141738
9.396079,-4.250531,2.692729,0.480716,-4.110335,2.758503,0.154858,0.075000,-0.135719
9.429339,-4.247851,2.694122,0.475252,-4.110335,2.758503,0.151840,0.075000,-0.123096
9.462533,-4.245336,2.695413,0.470356,-4.101165,2.760223,0.158068,0.075000,-0.151408
9.496161,-4.243534,2.696329,0.467008,-4.101165,2.760223,0.156049,0.075000,-0.144634
9.529491,-4.240840,2.697683,0.461616,-4.101165,2.760223,0.153036,0.075000,-0.132708
9.562756,-4.238635,2.698777,0.456859,-4.101165,2.760223,0.150577,0.075000,-0.121235
9.596162,-4.237282,2.699442,0.453685,-4.092065,2.761674,0.157990,0.075000,-0.154434
