index,local_x_m,local_y_m,ideal_x_m,ideal_y_m
43,0.514440,0.264687,-5.181604,2.963958
44,0.525175,0.268152,-5.192302,2.967538
45,0.535827,0.271448,-5.202832,2.971205
46,0.546394,0.274572,-5.213192,2.974960
47,0.556876,0.277523,-5.223380,2.978803
48,0.567269,0.280299,-5.233393,2.982735
49,0.577573,0.282897,-5.243229,2.986757
50,0.587785,0.285317,-5.252886,2.990868
51,0.597905,0.287557,-5.262361,2.995069
52,0.607930,0.289614,-5.271652,2.999361
53,0.617860,0.291490,-5.280757,3.003742
54,0.627691,0.293180,-5.289675,3.008214
55,0.637424,0.294686,-5.298403,3.012777
56,0.647056,0.296006,-5.306939,3.017429
57,0.656586,0.297138,-5.315282,3.022172
58,0.666012,0.298083,-5.323431,3.027003
59,0.675333,0.298840,-5.331383,3.031924
60,0.684547,0.299408,-5.339137,3.036934
61,0.693653,0.299787,-5.346692,3.042032
62,0.702650,0.299976,-5.354047,3.047217
63,0.711536,0.299976,-5.361200,3.052489
64,0.720309,0.299787,-5.368150,3.057847
65,0.728969,0.299408,-5.374896,3.063290
66,0.737513,0.298840,-5.381437,3.068816
67,0.745941,0.298083,-5.387772,3.074426
68,0.754251,0.297138,-5.393901,3.080117
69,0.762443,0.296006,-5.399823,3.085889
70,0.770513,0.294686,-5.405537,3.091739
71,0.778462,0.293180,-5.411042,3.097668
72,0.786288,0.291490,-5.416339,3.103672
73,0.793990,0.289614,-5.421426,3.109751
74,0.801567,0.287557,-5.426304,3.115903
75,0.809017,0.285317,-5.430972,3.122126
76,0.816339,0.282897,-5.435431,3.128418
77,0.823533,0.280299,-5.439680,3.134778
78,0.830596,0.277523,-5.443719,3.141203
79,0.837528,0.274572,-5.447548,3.147691
80,0.844328,0.271448,-5.451168,3.154240
81,0.850994,0.268152,-5.454580,3.160848
82,0.857527,0.264687,-5.457782,3.167513
83,0.863923,0.261055,-5.460776,3.174232
84,0.870184,0.257258,-5.463563,3.181003
85,0.876307,0.253298,-5.466142,3.187823
86,0.882291,0.249179,-5.468516,3.194690
87,0.888136,0.244902,-5.470683,3.201601
88,0.893841,0.240470,-5.472646,3.208553
89,0.899405,0.235887,-5.474406,3.215544
90,0.904827,0.231154,-5.475962,3.222570
91,0.910106,0.226275,-5.477317,3.229630
92,0.915241,0.221254,-5.478472,3.236718
93,0.920232,0.216093,-5.479427,3.243834
94,0.925077,0.210795,-5.480184,3.250973
95,0.929776,0.205364,-5.480745,3.258133
96,0.934329,0.199804,-5.481110,3.265310
97,0.938734,0.194117,-5.481282,3.272502
98,0.942991,0.188307,-5.481262,3.279704
99,0.947098,0.182379,-5.481051,3.286913
100,0.951057,0.176336,-5.480652,3.294126
101,0.954865,0.170181,-5.480066,3.301340
102,0.958522,0.163918,-5.479294,3.308551
103,0.962028,0.157552,-5.478339,3.315755
104,0.965382,0.151087,-5.477203,3.322950
105,0.968583,0.144526,-5.475888,3.330131
106,0.971632,0.137874,-5.474395,3.337294
107,0.974527,0.131135,-5.472727,3.344437
108,0.977268,0.124313,-5.470886,3.351555
109,0.979855,0.117412,-5.468874,3.358645
110,0.982287,0.110437,-5.466694,3.365702
111,0.984564,0.103393,-5.464348,3.372724
112,0.986686,0.096283,-5.461837,3.379706
113,0.988652,0.089112,-5.459165,3.386644
114,0.990461,0.081886,-5.456334,3.393535
115,0.992115,0.074607,-5.453347,3.400375
116,0.993611,0.067281,-5.450205,3.407160
117,0.994951,0.059913,-5.446912,3.413887
118,0.996134,0.052507,-5.443470,3.420550
119,0.997159,0.045068,-5.439881,3.427147
120,0.998027,0.037600,-5.436149,3.433673
121,0.998737,0.030109,-5.432276,3.440125
122,0.999289,0.022598,-5.428265,3.446498
123,0.999684,0.015073,-5.424118,3.452790
124,0.999921,0.007539,-5.419839,3.458995
125,1.000000,0.000000,-5.415430,3.465111
126,0.999921,-0.007539,-5.410893,3.471133
127,0.999684,-0.015073,-5.406232,3.477057
128,0.999289,-0.022598,-5.401450,3.482880
129,0.998737,-0.030109,-5.396549,3.488598
130,0.998027,-0.037600,-5.391533,3.494207
131,0.997159,-0.045068,-5.386404,3.499704
132,0.996134,-0.052507,-5.381165,3.505084
133,0.994951,-0.059913,-5.375819,3.510344
134,0.993611,-0.067281,-5.370368,3.515480
135,0.992115,-0.074607,-5.364817,3.520489
136,0.990461,-0.081886,-5.359168,3.525368
137,0.988652,-0.089112,-5.353424,3.530111
138,0.986686,-0.096283,-5.347587,3.534717
139,0.984564,-0.103393,-5.341661,3.539182
140,0.982287,-0.110437,-5.335648,3.543501
141,0.979855,-0.117412,-5.329552,3.547673
142,0.977268,-0.124313,-5.323376,3.551693
143,0.974527,-0.131135,-5.317121,3.555558
144,0.971632,-0.137874,-5.310792,3.559265
145,0.968583,-0.144526,-5.304392,3.562811
146,0.965382,-0.151087,-5.297922,3.566193
147,0.962028,-0.157552,-5.291386,3.569408
148,0.958522,-0.163918,-5.284787,3.572452
149,0.954865,-0.170181,-5.278127,3.575323
150,0.951057,-0.176336,-5.271410,3.578019
151,0.947098,-0.182379,-5.264638,3.580535
152,0.942991,-0.188307,-5.257814,3.582870
153,0.938734,-0.194117,-5.250941,3.585021
154,0.934329,-0.199804,-5.244021,3.586985
155,0.929776,-0.205364,-5.237058,3.588760
156,0.925077,-0.210795,-5.230053,3.590344
157,0.920232,-0.216093,-5.223009,3.591734
158,0.915241,-0.221254,-5.215929,3.592927
159,0.910106,-0.226275,-5.208816,3.593923
160,0.904827,-0.231154,-5.201673,3.594718
161,0.899405,-0.235887,-5.194500,3.595311
162,0.893841,-0.240470,-5.187302,3.595699
163,0.888136,-0.244902,-5.180080,3.595882
164,0.882291,-0.249179,-5.172838,3.595857
165,0.876307,-0.253298,-5.165576,3.595622
166,0.870184,-0.257258,-5.158298,3.595177
167,0.863923,-0.261055,-5.151006,3.594519
168,0.857527,-0.264687,-5.143701,3.593648
169,0.850994,-0.268152,-5.136387,3.592562
170,0.844328,-0.271448,-5.129065,3.591259
171,0.837528,-0.274572,-5.121738,3.589740
172,0.830596,-0.277523,-5.114407,3.588002
173,0.823533,-0.280299,-5.107075,3.586046
174,0.816339,-0.282897,-5.099742,3.583870
175,0.809017,-0.285317,-5.092412,3.581473
176,0.801567,-0.287557,-5.085087,3.578856
177,0.793990,-0.289614,-5.077767,3.576017
178,0.786288,-0.291490,-5.070454,3.572957
179,0.778462,-0.293180,-5.063151,3.569675
180,0.770513,-0.294686,-5.055859,3.566171
181,0.762443,-0.296006,-5.048579,3.562445
182,0.754251,-0.297138,-5.041314,3.558497
183,0.745941,-0.298083,-5.034063,3.554327
184,0.737513,-0.298840,-5.026830,3.549936
185,0.728969,-0.299408,-5.019615,3.545323
186,0.720309,-0.299787,-5.012419,3.540490
187,0.711536,-0.299976,-5.005245,3.535438
188,0.702650,-0.299976,-4.998092,3.530166
189,0.693653,-0.299787,-4.990962,3.524675
190,0.684547,-0.299408,-4.983857,3.518968
191,0.675333,-0.298840,-4.976776,3.513044
192,0.666012,-0.298083,-4.969722,3.506904
193,0.656586,-0.297138,-4.962695,3.500551
194,0.647056,-0.296006,-4.955696,3.493985
195,0.637424,-0.294686,-4.948725,3.487208
196,0.627691,-0.293180,-4.941784,3.480222
197,0.617860,-0.291490,-4.934873,3.473028
198,0.607930,-0.289614,-4.927992,3.465627
199,0.597905,-0.287557,-4.921143,3.458022
200,0.587785,-0.285317,-4.914326,3.450215
201,0.577573,-0.282897,-4.907541,3.442208
202,0.567269,-0.280299,-4.900788,3.434003
203,0.556876,-0.277523,-4.894068,3.425603
204,0.546394,-0.274572,-4.887382,3.417009
205,0.535827,-0.271448,-4.880729,3.408224
206,0.525175,-0.268152,-4.874109,3.399251
207,0.514440,-0.264687,-4.867524,3.390093
208,0.503623,-0.261055,-4.860972,3.380751
209,0.492727,-0.257258,-4.854454,3.371230
210,0.481754,-0.253298,-4.847970,3.361532
211,0.470704,-0.249179,-4.841519,3.351660
212,0.459580,-0.244902,-4.835102,3.341617
213,0.448383,-0.240470,-4.828718,3.331407
214,0.437116,-0.235887,-4.822368,3.321032
215,0.425779,-0.231154,-4.816050,3.310497
216,0.414376,-0.226275,-4.809765,3.299804
217,0.402906,-0.221254,-4.803511,3.288957
218,0.391374,-0.216093,-4.797290,3.277960
219,0.379779,-0.210795,-4.791100,3.266816
220,0.368125,-0.205364,-4.784940,3.255529
221,0.356412,-0.199804,-4.778811,3.244104
222,0.344643,-0.194117,-4.772711,3.232544
223,0.332820,-0.188307,-4.766640,3.220853
224,0.320944,-0.182379,-4.760598,3.209034
225,0.309017,-0.176336,-4.754583,3.197093
226,0.297042,-0.170181,-4.748595,3.185034
227,0.285019,-0.163918,-4.742632,3.172860
228,0.272952,-0.157552,-4.736695,3.160576
229,0.260842,-0.151087,-4.730783,3.148186
230,0.248690,-0.144526,-4.724894,3.135695
231,0.236499,-0.137874,-4.719027,3.123107
232,0.224271,-0.131135,-4.713182,3.110427
233,0.212007,-0.124313,-4.707357,3.097660
234,0.199710,-0.117412,-4.701553,3.084809
235,0.187381,-0.110437,-4.695767,3.071880
236,0.175023,-0.103393,-4.689998,3.058877
237,0.162637,-0.096283,-4.684246,3.045805
238,0.150226,-0.089112,-4.678509,3.032669
239,0.137790,-0.081886,-4.672787,3.019473
240,0.125333,-0.074607,-4.667078,3.006224
241,0.112856,-0.067281,-4.661380,2.992924
242,0.100362,-0.059913,-4.655694,2.979579
243,0.087851,-0.052507,-4.650017,2.966195
244,0.075327,-0.045068,-4.644349,2.952776
245,0.062791,-0.037600,-4.638689,2.939327
246,0.050244,-0.030109,-4.633034,2.925853
247,0.037690,-0.022598,-4.627384,2.912358
248,0.025130,-0.015073,-4.621738,2.898849
249,0.012566,-0.007539,-4.616094,2.885330
250,0.000000,-0.000000,-4.610452,2.871806
251,-0.012566,0.007539,-4.604809,2.858282
252,-0.025130,0.015073,-4.599166,2.844762
253,-0.037690,0.022598,-4.593520,2.831253
254,-0.050244,0.030109,-4.587870,2.817759
255,-0.062791,0.037600,-4.582215,2.804285
256,-0.075327,0.045068,-4.576554,2.790836
257,-0.087851,0.052507,-4.570886,2.777416
258,-0.100362,0.059913,-4.565210,2.764032
259,-0.112856,0.067281,-4.559523,2.750688
260,-0.125333,0.074607,-4.553826,2.737388
261,-0.137790,0.081886,-4.548117,2.724138
262,-0.150226,0.089112,-4.542394,2.710943
263,-0.162637,0.096283,-4.536658,2.697807
264,-0.175023,0.103393,-4.530906,2.684735
265,-0.187381,0.110437,-4.525137,2.671732
266,-0.199710,0.117412,-4.519351,2.658803
267,-0.212007,0.124313,-4.513546,2.645952
268,-0.224271,0.131135,-4.507722,2.633184
269,-0.236499,0.137874,-4.501877,2.620504
270,-0.248690,0.144526,-4.496010,2.607917
271,-0.260842,0.151087,-4.490121,2.595426
272,-0.272952,0.157552,-4.484208,2.583036
273,-0.285019,0.163918,-4.478271,2.570752
274,-0.297042,0.170181,-4.472309,2.558578
275,-0.309017,0.176336,-4.466321,2.546518
276,-0.320944,0.182379,-4.460306,2.534577
277,-0.332820,0.188307,-4.454263,2.522759
278,-0.344643,0.194117,-4.448192,2.511068
279,-0.356412,0.199804,-4.442093,2.499507
280,-0.368125,0.205364,-4.435963,2.488082
281,-0.379779,0.210795,-4.429804,2.476796
282,-0.391374,0.216093,-4.423614,2.465652
283,-0.402906,0.221254,-4.417392,2.454655
284,-0.414376,0.226275,-4.411139,2.443808
285,-0.425779,0.231154,-4.404854,2.433115
286,-0.437116,0.235887,-4.398536,2.422579
287,-0.448383,0.240470,-4.392185,2.412205
288,-0.459580,0.244902,-4.385802,2.401994
289,-0.470704,0.249179,-4.379385,2.391951
290,-0.481754,0.253298,-4.372934,2.382079
291,-0.492727,0.257258,-4.366450,2.372381
292,-0.503623,0.261055,-4.359932,2.362860
293,-0.514440,0.264687,-4.353380,2.353519
294,-0.525175,0.268152,-4.346794,2.344360
295,-0.535827,0.271448,-4.340175,2.335387
296,-0.546394,0.274572,-4.333522,2.326603
297,-0.556876,0.277523,-4.326835,2.318009
298,-0.567269,0.280299,-4.320116,2.309608
299,-0.577573,0.282897,-4.313363,2.301403
300,-0.587785,0.285317,-4.306578,2.293396
301,-0.597905,0.287557,-4.299760,2.285589
302,-0.607930,0.289614,-4.292911,2.277984
303,-0.617860,0.291490,-4.286031,2.270584
304,-0.627691,0.293180,-4.279120,2.263390
305,-0.637424,0.294686,-4.272178,2.256403
306,-0.647056,0.296006,-4.265208,2.249626
307,-0.656586,0.297138,-4.258209,2.243060
308,-0.666012,0.298083,-4.251181,2.236707
309,-0.675333,0.298840,-4.244127,2.230568
310,-0.684547,0.299408,-4.237047,2.224644
311,-0.693653,0.299787,-4.229941,2.218936
312,-0.702650,0.299976,-4.222812,2.213446
313,-0.711536,0.299976,-4.215659,2.208174
314,-0.720309,0.299787,-4.208484,2.203121
315,-0.728969,0.299408,-4.201289,2.198288
316,-0.737513,0.298840,-4.194073,2.193676
317,-0.745941,0.298083,-4.186840,2.189285
318,-0.754251,0.297138,-4.179590,2.185115
319,-0.762443,0.296006,-4.172324,2.181167
320,-0.770513,0.294686,-4.165045,2.177441
321,-0.778462,0.293180,-4.157752,2.173936
322,-0.786288,0.291490,-4.150449,2.170654
323,-0.793990,0.289614,-4.143137,2.167594
324,-0.801567,0.287557,-4.135817,2.164755
325,-0.809017,0.285317,-4.128491,2.162138
326,-0.816339,0.282897,-4.121161,2.159742
327,-0.823533,0.280299,-4.113829,2.157566
328,-0.830596,0.277523,-4.106496,2.155609
329,-0.837528,0.274572,-4.099166,2.153872
330,-0.844328,0.271448,-4.091838,2.152352
331,-0.850994,0.268152,-4.084516,2.151050
332,-0.857527,0.264687,-4.077202,2.149963
333,-0.863923,0.261055,-4.069898,2.149092
334,-0.870184,0.257258,-4.062606,2.148434
335,-0.876307,0.253298,-4.055328,2.147989
336,-0.882291,0.249179,-4.048066,2.147755
337,-0.888136,0.244902,-4.040823,2.147729
338,-0.893841,0.240470,-4.033601,2.147912
339,-0.899405,0.235887,-4.026403,2.148301
340,-0.904827,0.231154,-4.019231,2.148894
341,-0.910106,0.226275,-4.012087,2.149689
342,-0.915241,0.221254,-4.004974,2.150684
343,-0.920232,0.216093,-3.997895,2.151878
344,-0.925077,0.210795,-3.990851,2.153268
345,-0.929776,0.205364,-3.983846,2.154851
346,-0.934329,0.199804,-3.976882,2.156626
347,-0.938734,0.194117,-3.969962,2.158591
348,-0.942991,0.188307,-3.963089,2.160741
349,-0.947098,0.182379,-3.956265,2.163076
350,-0.951057,0.176336,-3.949493,2.165593
351,-0.954865,0.170181,-3.942776,2.168288
352,-0.958522,0.163918,-3.936117,2.171159
353,-0.962028,0.157552,-3.929518,2.174204
354,-0.965382,0.151087,-3.922982,2.177418
355,-0.968583,0.144526,-3.916512,2.180800
356,-0.971632,0.137874,-3.910111,2.184346
357,-0.974527,0.131135,-3.903782,2.188054
358,-0.977268,0.124313,-3.897528,2.191919
359,-0.979855,0.117412,-3.891351,2.195939
360,-0.982287,0.110437,-3.885255,2.200110
361,-0.984564,0.103393,-3.879243,2.204430
362,-0.986686,0.096283,-3.873317,2.208894
363,-0.988652,0.089112,-3.867480,2.213500
364,-0.990461,0.081886,-3.861736,2.218244
365,-0.992115,0.074607,-3.856086,2.223122
366,-0.993611,0.067281,-3.850535,2.228131
367,-0.994951,0.059913,-3.845085,2.233268
368,-0.996134,0.052507,-3.839739,2.238528
369,-0.997159,0.045068,-3.834500,2.243908
370,-0.998027,0.037600,-3.829371,2.249404
371,-0.998737,0.030109,-3.824354,2.255013
372,-0.999289,0.022598,-3.819454,2.260731
373,-0.999684,0.015073,-3.814671,2.266554
374,-0.999921,0.007539,-3.810011,2.272479
375,-1.000000,0.000000,-3.805474,2.278501
376,-0.999921,-0.007539,-3.801065,2.284616
377,-0.999684,-0.015073,-3.796785,2.290822
378,-0.999289,-0.022598,-3.792638,2.297113
379,-0.998737,-0.030109,-3.788627,2.303487
380,-0.998027,-0.037600,-3.784754,2.309939
381,-0.997159,-0.045068,-3.781022,2.316465
382,-0.996134,-0.052507,-3.777434,2.323062
383,-0.994951,-0.059913,-3.773992,2.329725
384,-0.993611,-0.067281,-3.770699,2.336451
385,-0.992115,-0.074607,-3.767557,2.343236
386,-0.990461,-0.081886,-3.764569,2.350076
387,-0.988652,-0.089112,-3.761738,2.356967
388,-0.986686,-0.096283,-3.759066,2.363906
389,-0.984564,-0.103393,-3.756556,2.370888
390,-0.982287,-0.110437,-3.754209,2.377909
391,-0.979855,-0.117412,-3.752029,2.384967
392,-0.977268,-0.124313,-3.750017,2.392057
393,-0.974527,-0.131135,-3.748176,2.399175
394,-0.971632,-0.137874,-3.746509,2.406317
395,-0.968583,-0.144526,-3.745016,2.413481
396,-0.965382,-0.151087,-3.743700,2.420662
397,-0.962028,-0.157552,-3.742564,2.427856
398,-0.958522,-0.163918,-3.741610,2.435061
399,-0.954865,-0.170181,-3.740838,2.442271
400,-0.951057,-0.176336,-3.740252,2.449485
401,-0.947098,-0.182379,-3.739852,2.456699
402,-0.942991,-0.188307,-3.739642,2.463908
403,-0.938734,-0.194117,-3.739621,2.471110
404,-0.934329,-0.199804,-3.739793,2.478301
405,-0.929776,-0.205364,-3.740159,2.485478
406,-0.925077,-0.210795,-3.740720,2.492638
407,-0.920232,-0.216093,-3.741477,2.499777
408,-0.915241,-0.221254,-3.742432,2.506893
409,-0.910106,-0.226275,-3.743586,2.513982
410,-0.904827,-0.231154,-3.744941,2.521041
411,-0.899405,-0.235887,-3.746498,2.528068
412,-0.893841,-0.240470,-3.748257,2.535058
413,-0.888136,-0.244902,-3.750220,2.542010
414,-0.882291,-0.249179,-3.752388,2.548921
415,-0.876307,-0.253298,-3.754761,2.555788
416,-0.870184,-0.257258,-3.757341,2.562608
417,-0.863923,-0.261055,-3.760127,2.569379
418,-0.857527,-0.264687,-3.763122,2.576098
419,-0.850994,-0.268152,-3.766324,2.582763
420,-0.844328,-0.271448,-3.769735,2.589371
421,-0.837528,-0.274572,-3.773355,2.595921
422,-0.830596,-0.277523,-3.777185,2.602409
423,-0.823533,-0.280299,-3.781224,2.608834
424,-0.816339,-0.282897,-3.785473,2.615193
425,-0.809017,-0.285317,-3.789931,2.621486
426,-0.801567,-0.287557,-3.794599,2.627709
427,-0.793990,-0.289614,-3.799477,2.633860
428,-0.786288,-0.291490,-3.804565,2.639939
429,-0.778462,-0.293180,-3.809862,2.645944
430,-0.770513,-0.294686,-3.815367,2.651872
431,-0.762443,-0.296006,-3.821081,2.657723
432,-0.754251,-0.297138,-3.827002,2.663494
433,-0.745941,-0.298083,-3.833131,2.669186
434,-0.737513,-0.298840,-3.839467,2.674795
435,-0.728969,-0.299408,-3.846008,2.680322
436,-0.720309,-0.299787,-3.852754,2.685765
437,-0.711536,-0.299976,-3.859704,2.691122
438,-0.702650,-0.299976,-3.866857,2.696394
439,-0.693653,-0.299787,-3.874211,2.701580
440,-0.684547,-0.299408,-3.881766,2.706677
441,-0.675333,-0.298840,-3.889521,2.711687
442,-0.666012,-0.298083,-3.897473,2.716608
443,-0.656586,-0.297138,-3.905621,2.721440
444,-0.647056,-0.296006,-3.913964,2.726182
445,-0.637424,-0.294686,-3.922501,2.730835
446,-0.627691,-0.293180,-3.931229,2.735397
447,-0.617860,-0.291490,-3.940146,2.739869
448,-0.607930,-0.289614,-3.949252,2.744251
449,-0.597905,-0.287557,-3.958543,2.748542
450,-0.587785,-0.285317,-3.968018,2.752744
451,-0.577573,-0.282897,-3.977674,2.756855
452,-0.567269,-0.280299,-3.987510,2.760876
453,-0.556876,-0.277523,-3.997523,2.764809
454,-0.546394,-0.274572,-4.007711,2.768652
455,-0.535827,-0.271448,-4.018072,2.772407
456,-0.525175,-0.268152,-4.028602,2.776074
457,-0.514440,-0.264687,-4.039299,2.779654
458,-0.503623,-0.261055,-4.050161,2.783147
459,-0.492727,-0.257258,-4.061185,2.786555
460,-0.481754,-0.253298,-4.072368,2.789878
461,-0.470704,-0.249179,-4.083707,2.793118
462,-0.459580,-0.244902,-4.095199,2.796275
463,-0.448383,-0.240470,-4.106841,2.799351
464,-0.437116,-0.235887,-4.118631,2.802346
465,-0.425779,-0.231154,-4.130564,2.805263
466,-0.414376,-0.226275,-4.142638,2.808101
467,-0.402906,-0.221254,-4.154850,2.810864
468,-0.391374,-0.216093,-4.167196,2.813552
469,-0.379779,-0.210795,-4.179672,2.816166
470,-0.368125,-0.205364,-4.192276,2.818709
471,-0.356412,-0.199804,-4.205004,2.821182
472,-0.344643,-0.194117,-4.217851,2.823587
473,-0.332820,-0.188307,-4.230816,2.825926
474,-0.320944,-0.182379,-4.243893,2.828199
475,-0.309017,-0.176336,-4.257079,2.830411
476,-0.297042,-0.170181,-4.270371,2.832561
477,-0.285019,-0.163918,-4.283764,2.834653
478,-0.272952,-0.157552,-4.297255,2.836688
479,-0.260842,-0.151087,-4.310840,2.838669
480,-0.248690,-0.144526,-4.324514,2.840597
481,-0.236499,-0.137874,-4.338274,2.842475
482,-0.224271,-0.131135,-4.352116,2.844305
483,-0.212007,-0.124313,-4.366035,2.846090
484,-0.199710,-0.117412,-4.380029,2.847831
485,-0.187381,-0.110437,-4.394091,2.849531
486,-0.175023,-0.103393,-4.408219,2.851193
487,-0.162637,-0.096283,-4.422407,2.852818
488,-0.150226,-0.089112,-4.436653,2.854410
489,-0.137790,-0.081886,-4.450951,2.855970
490,-0.125333,-0.074607,-4.465297,2.857502
491,-0.112856,-0.067281,-4.479687,2.859007
492,-0.100362,-0.059913,-4.494116,2.860489
493,-0.087851,-0.052507,-4.508581,2.861950
494,-0.075327,-0.045068,-4.523077,2.863392
495,-0.062791,-0.037600,-4.537599,2.864819
496,-0.050244,-0.030109,-4.552143,2.866232
497,-0.037690,-0.022598,-4.566704,2.867635
498,-0.025130,-0.015073,-4.581280,2.869030
499,-0.012566,-0.007539,-4.595863,2.870419
