time_s,x_m,y_m,yaw_rad,target_x_m,target_y_m,target_error_m,linear_velocity_m_s,angular_velocity_rad_s
3.333893,-5.386939,3.207585,1.757381,-5.375819,3.510344,0.302963,0.284028,-1.096405
3.366928,-5.388931,3.218763,1.712442,-5.364817,3.520489,0.302689,0.283771,-1.088198
3.400296,-5.389743,3.224462,1.689969,-5.359168,3.525368,0.302455,0.283552,-1.084400
3.433551,-5.390961,3.235656,1.646517,-5.347587,3.534717,0.302190,0.283304,-1.082036
3.466893,-5.391703,3.246913,1.602884,-5.335648,3.543501,0.301839,0.282974,-1.079082
3.500586,-5.391703,3.246913,1.602884,-5.335648,3.543501,0.301839,0.282974,-1.079082
3.533842,-5.391703,3.246913,1.602884,-5.335648,3.543501,0.301839,0.282974,-1.079082
3.567165,-5.391703,3.246913,1.602884,-5.335648,3.543501,0.301839,0.282974,-1.079082
3.600491,-5.391703,3.246913,1.602884,-5.335648,3.543501,0.301839,0.282974,-1.079082
3.633878,-5.391703,3.246913,1.602884,-5.335648,3.543501,0.301839,0.282974,-1.079082
3.667144,-5.391703,3.246913,1.602884,-5.335648,3.543501,0.301839,0.282974,-1.079082
3.700273,-5.391703,3.246913,1.602884,-5.335648,3.543501,0.301839,0.282974,-1.079082
3.733809,-5.384458,3.320175,1.319108,-5.244021,3.586985,0.301513,0.282668,-1.147815
3.766923,-5.381569,3.330976,1.276857,-5.230053,3.590344,0.300381,0.281607,-1.161591
3.800336,-5.379937,3.336368,1.255265,-5.215929,3.592927,0.304502,0.285470,-1.234260
3.833387,-5.376354,3.346958,1.212066,-5.201673,3.594718,0.303148,0.284201,-1.249920
3.866905,-5.372336,3.357348,1.166681,-5.187302,3.595699,0.301743,0.282884,-1.258802
3.900473,-5.370135,3.362494,1.143659,-5.180080,3.595882,0.300983,0.282172,-1.263289
3.933344,-5.365107,3.373188,1.093419,-5.158298,3.595177,0.303396,0.284433,-1.331276
3.967156,-5.365107,3.373188,1.093419,-5.158298,3.595177,0.303396,0.284433,-1.331276
4.000438,-5.357291,3.387480,1.022021,-5.136387,3.592562,0.301425,0.282585,-1.345318
4.033875,-5.351307,3.396990,0.970321,-5.114407,3.588002,0.304314,0.285295,-1.417758
4.070799,-5.348151,3.401598,0.944087,-5.107075,3.586046,0.303544,0.284573,-1.417759
4.100434,-5.340378,3.412001,0.882843,-5.092412,3.581473,0.300346,0.281575,-1.396065
4.133875,-5.333806,3.419812,0.834025,-5.070454,3.572957,0.304643,0.285603,-1.489388
4.166918,-5.326481,3.427686,0.780249,-5.055859,3.566171,0.303997,0.284997,-1.492376
4.200045,-5.322479,3.431648,0.752118,-5.048579,3.562445,0.303527,0.284557,-1.491569
4.233847,-5.313752,3.439576,0.693262,-5.034063,3.554327,0.302313,0.283419,-1.484886
4.267143,-5.305581,3.446192,0.638926,-5.019615,3.545323,0.302661,0.283744,-1.489380
4.300414,-5.300719,3.449804,0.607883,-5.012419,3.540490,0.302227,0.283337,-1.481525
4.333955,-5.300719,3.449804,0.607883,-5.012419,3.540490,0.302227,0.283337,-1.481525
4.367164,-5.300719,3.449804,0.607883,-5.012419,3.540490,0.302227,0.283337,-1.481525
4.400461,-5.300719,3.449804,0.607883,-5.012419,3.540490,0.302227,0.283337,-1.481525
4.433798,-5.300719,3.449804,0.607883,-5.012419,3.540490,0.302227,0.283337,-1.481525
4.467135,-5.300719,3.449804,0.607883,-5.012419,3.540490,0.302227,0.283337,-1.481525
4.500435,-5.300719,3.449804,0.607883,-5.012419,3.540490,0.302227,0.283337,-1.481525
4.533663,-5.300719,3.449804,0.607883,-5.012419,3.540490,0.302227,0.283337,-1.481525
4.566962,-5.230874,3.481223,0.208712,-4.927992,3.465627,0.303283,0.284327,-1.272243
4.600323,-5.225370,3.482388,0.179673,-4.921143,3.458022,0.305201,0.286126,-1.261569
4.634130,-5.214136,3.484258,0.121666,-4.914326,3.450215,0.301737,0.282878,-1.156198
4.667253,-5.202844,3.485493,0.065873,-4.900788,3.434003,0.306414,0.287263,-1.138482
4.700396,-5.197229,3.485863,0.038321,-4.900788,3.434003,0.300943,0.282134,-1.046391
4.733380,-5.185763,3.486150,-0.011998,-4.887382,3.417009,0.306287,0.287144,-1.048215
4.766862,-5.174084,3.485887,-0.058015,-4.880729,3.408224,0.303461,0.284495,-0.985838
4.800481,-5.167756,3.485520,-0.082107,-4.874109,3.399251,0.306056,0.286927,-0.991158
4.833954,-5.162573,3.485093,-0.100762,-4.874109,3.399251,0.300965,0.282155,-0.933807
4.867363,-5.162573,3.485093,-0.100762,-4.874109,3.399251,0.300965,0.282155,-0.933807
4.900199,-5.162573,3.485093,-0.100762,-4.874109,3.399251,0.300965,0.282155,-0.933807
4.933283,-5.162573,3.485093,-0.100762,-4.874109,3.399251,0.300965,0.282155,-0.933807
4.966663,-5.162573,3.485093,-0.100762,-4.874109,3.399251,0.300965,0.282155,-0.933807
5.000019,-5.162573,3.485093,-0.100762,-4.874109,3.399251,0.300965,0.282155,-0.933807
5.033436,-5.162573,3.485093,-0.100762,-4.874109,3.399251,0.300965,0.282155,-0.933807
5.066698,-5.162573,3.485093,-0.100762,-4.874109,3.399251,0.300965,0.282155,-0.933807
5.100111,-5.090395,3.469166,-0.349867,-4.822368,3.321032,0.306239,0.287099,-0.756328
5.133430,-5.090395,3.469166,-0.349867,-4.822368,3.321032,0.306239,0.287099,-0.756328
5.168712,-5.084563,3.467038,-0.370489,-4.822368,3.321032,0.300106,0.281350,-0.685612
5.200614,-5.058456,3.455759,-0.461731,-4.803511,3.288957,0.304663,0.285622,-0.577855
5.233896,-5.048816,3.450867,-0.492844,-4.797290,3.277960,0.305225,0.286148,-0.536562
5.266965,-5.038892,3.445464,-0.523159,-4.791100,3.266816,0.305477,0.286384,-0.497527
5.300471,-5.033975,3.442628,-0.536768,-4.784940,3.255529,0.311488,0.292020,-0.516977
5.333372,-5.024438,3.436874,-0.560117,-4.784940,3.255529,0.300408,0.281632,-0.438675
5.367148,-5.015064,3.430925,-0.580871,-4.778811,3.244104,0.301193,0.282369,-0.438754
5.400497,-5.010019,3.427613,-0.591458,-4.772711,3.232544,0.307192,0.287993,-0.470768
5.433608,-5.001292,3.421697,-0.608335,-4.766640,3.220853,0.308869,0.289564,-0.482861
5.466926,-4.992165,3.415283,-0.625561,-4.760598,3.209034,0.310099,0.290718,-0.492885
5.500381,-4.987560,3.411957,-0.634014,-4.760598,3.209034,0.304449,0.285421,-0.469908
5.533857,-4.978289,3.405073,-0.652704,-4.754583,3.197093,0.305451,0.286360,-0.472079
5.567152,-4.973691,3.401558,-0.661904,-4.748595,3.185034,0.312332,0.292811,-0.498983
5.600497,-4.964122,3.394041,-0.681308,-4.748595,3.185034,0.300227,0.281463,-0.442745
5.633389,-4.953247,3.385121,-0.704009,-4.736695,3.160576,0.311953,0.292456,-0.477694
5.666855,-4.946469,3.379327,-0.718481,-4.736695,3.160576,0.303079,0.284137,-0.434302
5.700318,-4.942018,3.375436,-0.727996,-4.730783,3.148186,0.310263,0.290871,-0.453342
5.733829,-4.933356,3.367639,-0.747271,-4.724894,3.135695,0.311857,0.292366,-0.438998
5.766866,-4.924505,3.359358,-0.766693,-4.719027,3.123107,0.313106,0.293537,-0.422266
5.800353,-4.920762,3.355753,-0.774994,-4.719027,3.123107,0.307930,0.288685,-0.396295
5.833844,-4.912531,3.347622,-0.791804,-4.713182,3.110427,0.309841,0.290476,-0.387234
5.866826,-4.904368,3.339292,-0.808306,-4.707357,3.097660,0.311768,0.292283,-0.377161
5.900391,-4.900337,3.335072,-0.816884,-4.707357,3.097660,0.305951,0.286829,-0.349704
5.933374,-4.892473,3.326630,-0.832604,-4.701553,3.084809,0.308104,0.288848,-0.339934
5.967092,-4.892473,3.326630,-0.832604,-4.701553,3.084809,0.308104,0.288848,-0.339934
6.000423,-4.879786,3.312468,-0.857299,-4.695767,3.071880,0.302896,0.283965,-0.299647
6.033712,-4.873362,3.305002,-0.869338,-4.689998,3.058877,0.306920,0.287737,-0.298737
6.067014,-4.873362,3.305002,-0.869338,-4.689998,3.058877,0.306920,0.287737,-0.298737
6.100483,-4.860466,3.289487,-0.892705,-4.684246,3.045805,0.300723,0.281928,-0.259224
6.133382,-4.855106,3.282805,-0.901575,-4.678509,3.032669,0.306193,0.287056,-0.266754
6.167111,-4.848079,3.273873,-0.913322,-4.672787,3.019473,0.308944,0.289635,-0.262735
6.200307,-4.844621,3.269394,-0.918865,-4.672787,3.019473,0.303294,0.284338,-0.245237
6.233693,-4.837757,3.260353,-0.928732,-4.667078,3.006224,0.306126,0.286993,-0.248020
6.266745,-4.830950,3.251204,-0.939171,-4.661380,2.992924,0.308969,0.289659,-0.245895
6.300484,-4.827605,3.246632,-0.944447,-4.661380,2.992924,0.303312,0.284355,-0.229093
6.333850,-4.820889,3.237293,-0.955864,-4.655694,2.979579,0.306114,0.286982,-0.219977
6.366725,-4.814310,3.227925,-0.967306,-4.650017,2.966195,0.309022,0.289708,-0.208362
6.400464,-4.811072,3.223227,-0.972420,-4.650017,2.966195,0.303321,0.284364,-0.190996
6.433839,-4.804661,3.213777,-0.982198,-4.644349,2.952776,0.306303,0.287159,-0.185015
6.467181,-4.800558,3.207630,-0.988723,-4.638689,2.939327,0.313350,0.293766,-0.187720
6.500500,-4.795022,3.199182,-0.996283,-4.638689,2.939327,0.303258,0.284304,-0.162728
6.533825,-4.789180,3.190121,-1.003003,-4.633034,2.925853,0.306952,0.287767,-0.166710
6.566725,-4.783087,3.180539,-1.009427,-4.627384,2.912358,0.310104,0.290722,-0.170927
6.600477,-4.779159,3.174293,-1.013139,-4.627384,2.912358,0.302730,0.283809,-0.160975
6.633819,-4.774054,3.166085,-1.017710,-4.621738,2.898849,0.307596,0.288371,-0.170853
6.666715,-4.768054,3.156343,-1.022861,-4.616094,2.885330,0.310708,0.291289,-0.178125
6.700358,-4.764670,3.150797,-1.026210,-4.616094,2.885330,0.304216,0.285203,-0.169306
6.734074,-4.758991,3.141391,-1.032187,-4.610452,2.871806,0.307799,0.288562,-0.170554
6.767151,-4.754997,3.134707,-1.037223,-4.610452,2.871806,0.300017,0.281266,-0.154357
6.800450,-4.749771,3.125827,-1.044511,-4.604809,2.858282,0.304294,0.285275,-0.146600
6.834019,-4.743641,3.115224,-1.053047,-4.599166,2.844762,0.306631,0.287467,-0.132719
6.866860,-4.737589,3.104549,-1.061351,-4.593520,2.831253,0.308944,0.289635,-0.118024
6.900481,-4.734603,3.099204,-1.065066,-4.593520,2.831253,0.302824,0.283897,-0.104446
6.933811,-4.731702,3.093966,-1.068374,-4.587870,2.817759,0.311413,0.291950,-0.107496
6.966722,-4.723380,3.078727,-1.075514,-4.582215,2.804285,0.308620,0.289331,-0.098197
7.000432,-4.720683,3.073735,-1.077636,-4.582215,2.804285,0.302947,0.284013,-0.091406
7.033371,-4.715066,3.063255,-1.082575,-4.576554,2.790836,0.305611,0.286510,-0.087545
7.066970,-4.709998,3.053690,-1.086587,-4.570886,2.777416,0.309320,0.289988,-0.086036
7.100423,-4.707361,3.048677,-1.088720,-4.570886,2.777416,0.303657,0.284678,-0.078740
7.133795,-4.702159,3.038713,-1.092750,-4.565210,2.764032,0.306928,0.287745,-0.075935
7.166940,-4.696980,3.028697,-1.096418,-4.559523,2.750688,0.310135,0.290751,-0.073483
7.200418,-4.694379,3.023632,-1.098399,-4.559523,2.750688,0.304442,0.285414,-0.066497
7.233766,-4.689163,3.013401,-1.101662,-4.553826,2.737388,0.307407,0.288194,-0.064675
7.266768,-4.683918,3.003026,-1.105509,-4.548117,2.724138,0.310195,0.290807,-0.058728
7.300489,-4.681329,2.997871,-1.106989,-4.548117,2.724138,0.304426,0.285399,-0.053680
7.333359,-4.674836,2.984859,-1.110905,-4.542394,2.710943,0.304255,0.285239,-0.046951
7.366862,-4.673279,2.981716,-1.111860,-4.542394,2.710943,0.300747,0.281950,-0.043290
7.400446,-4.667018,2.969012,-1.115589,-4.536658,2.697807,0.300909,0.282102,-0.035613
7.433684,-4.663168,2.961139,-1.117432,-4.530906,2.684735,0.306419,0.287268,-0.034535
7.466968,-4.658147,2.950821,-1.119681,-4.525137,2.671732,0.309164,0.289841,-0.030925
7.500489,-4.655631,2.945627,-1.120950,-4.525137,2.671732,0.303393,0.284431,-0.025841
7.533885,-4.650576,2.935144,-1.122626,-4.519351,2.658803,0.305916,0.286796,-0.023686
7.566721,-4.645581,2.924743,-1.124288,-4.513546,2.645952,0.308476,0.289196,-0.020446
7.600511,-4.643116,2.919594,-1.124992,-4.513546,2.645952,0.302768,0.283845,-0.017740
7.633685,-4.638151,2.909194,-1.126046,-4.507722,2.633184,0.305276,0.286196,-0.016219
7.666717,-4.633201,2.898800,-1.127127,-4.501877,2.620504,0.307724,0.288492,-0.013472
7.700358,-4.630746,2.893634,-1.127613,-4.501877,2.620504,0.302006,0.283130,-0.011573
7.733758,-4.625855,2.883324,-1.128315,-4.496010,2.607917,0.304481,0.285451,-0.009456
7.766877,-4.620994,2.873062,-1.128772,-4.490121,2.595426,0.306936,0.287753,-0.007479
7.800338,-4.618556,2.867910,-1.129124,-4.490121,2.595426,0.301236,0.282409,-0.006015
7.833900,-4.613747,2.857734,-1.129773,-4.484208,2.583036,0.303710,0.284728,-0.001871
7.866811,-4.608941,2.847555,-1.129454,-4.478271,2.570752,0.306095,0.286964,-0.001416
7.900485,-4.608941,2.847555,-1.129454,-4.478271,2.570752,0.306095,0.286964,-0.001416
7.933789,-4.608941,2.847555,-1.129454,-4.478271,2.570752,0.306095,0.286964,-0.001416
7.966892,-4.597035,2.822394,-1.128306,-4.466321,2.546518,0.305276,0.286196,-0.000037
8.000292,-4.594648,2.817355,-1.128333,-4.460306,2.534577,0.313067,0.293500,0.005032
8.033830,-4.592242,2.812278,-1.128225,-4.460306,2.534577,0.307449,0.288234,0.004690
8.066853,-4.587426,2.802113,-1.128603,-4.454263,2.522759,0.309468,0.290127,0.012726
8.100481,-4.587426,2.802113,-1.128603,-4.454263,2.522759,0.309468,0.290127,0.012726
8.133792,-4.577626,2.781426,-1.127591,-4.442093,2.499507,0.312806,0.293255,0.023634
8.166871,-4.572661,2.770968,-1.127104,-4.442093,2.499507,0.301229,0.282402,0.023039
8.200474,-4.570166,2.765719,-1.126969,-4.435963,2.488082,0.308371,0.289098,0.031284
8.233557,-4.565117,2.755098,-1.127266,-4.429804,2.476796,0.309454,0.290114,0.043733
8.266679,-4.560074,2.744491,-1.126281,-4.423614,2.465652,0.310440,0.291037,0.051244
8.300476,-4.557573,2.739242,-1.125985,-4.423614,2.465652,0.304625,0.285586,0.051760
8.333842,-4.552280,2.728145,-1.124962,-4.417392,2.454655,0.304945,0.285886,0.060833
8.366881,-4.547425,2.717995,-1.123412,-4.411139,2.443808,0.306190,0.287053,0.068118
8.400546,-4.544630,2.712170,-1.122640,-4.404854,2.433115,0.312104,0.292598,0.077879
8.433401,-4.539073,2.700627,-1.120243,-4.398536,2.422579,0.311547,0.292075,0.083956
8.466876,-4.534775,2.691756,-1.117771,-4.398536,2.422579,0.301690,0.282835,0.077138
8.500594,-4.532249,2.686568,-1.116502,-4.392185,2.412205,0.308047,0.288794,0.086292
8.533496,-4.525953,2.673706,-1.112279,-4.385802,2.401994,0.305728,0.286620,0.086831
8.566727,-4.522143,2.665999,-1.109533,-4.379385,2.391951,0.309002,0.289689,0.092146
8.600267,-4.519369,2.660419,-1.107844,-4.379385,2.391951,0.302771,0.283848,0.087611
8.633795,-4.514547,2.650775,-1.104726,-4.372934,2.382079,0.303730,0.284747,0.093696
8.666851,-4.509438,2.640636,-1.101809,-4.366450,2.372381,0.303984,0.284985,0.102308
8.700474,-4.506858,2.635544,-1.100270,-4.359932,2.362860,0.309748,0.290389,0.114705
8.733679,-4.501648,2.625318,-1.097106,-4.353380,2.353519,0.309610,0.290260,0.124479
8.767031,-4.496449,2.615193,-1.094234,-4.346794,2.344360,0.309430,0.290091,0.136944
8.800388,-4.493795,2.610053,-1.093044,-4.346794,2.344360,0.303648,0.284670,0.136334
8.833574,-4.488475,2.599796,-1.089882,-4.340175,2.335387,0.303158,0.284211,0.149598
8.866883,-4.483085,2.589489,-1.086027,-4.333522,2.326603,0.302454,0.283551,0.161105
8.900520,-4.480389,2.584369,-1.083760,-4.326835,2.318009,0.307451,0.288236,0.175188
8.933881,-4.477707,2.579305,-1.080946,-4.326835,2.318009,0.301725,0.282867,0.167920
8.966897,-4.470921,2.566625,-1.074136,-4.313363,2.301403,0.308492,0.289211,0.191432
9.000162,-4.466515,2.558514,-1.068910,-4.306578,2.293396,0.309625,0.290273,0.198240
9.033799,-4.464049,2.554021,-1.065823,-4.306578,2.293396,0.304504,0.285473,0.189770
9.067084,-4.458463,2.543958,-1.058543,-4.299760,2.285589,0.303218,0.284267,0.190791
9.100521,-4.452050,2.532610,-1.049693,-4.292911,2.277984,0.300265,0.281499,0.187240
9.133390,-4.447144,2.524096,-1.042801,-4.286031,2.270584,0.300376,0.281602,0.190401
9.167152,-4.441357,2.514218,-1.034379,-4.272178,2.256403,0.308367,0.289094,0.215453
9.200481,-4.438128,2.508786,-1.029628,-4.272178,2.256403,0.302053,0.283175,0.200984
9.233459,-4.432505,2.499465,-1.022671,-4.265208,2.249626,0.300678,0.281886,0.209062
9.267167,-4.426457,2.489603,-1.013913,-4.251181,2.236707,0.307698,0.288467,0.239642
9.300306,-4.423473,2.484810,-1.009730,-4.251181,2.236707,0.302058,0.283180,0.227928
9.333560,-4.417378,2.475153,-1.002128,-4.237047,2.224644,0.308665,0.289374,0.268419
9.367155,-4.411277,2.465646,-0.993607,-4.229941,2.218936,0.306183,0.287047,0.277393
9.400486,-4.408199,2.460919,-0.989197,-4.229941,2.218936,0.300552,0.281767,0.265908
9.433824,-4.401944,2.451453,-0.980021,-4.215659,2.208174,0.306410,0.287259,0.306816
9.467175,-4.395602,2.442035,-0.969629,-4.208484,2.203121,0.303468,0.284501,0.312404
9.500350,-4.392082,2.436903,-0.963892,-4.201289,2.198288,0.305514,0.286420,0.331571
9.533899,-4.385919,2.428078,-0.952504,-4.194073,2.193676,0.302900,0.283969,0.334489
