time_s,x_m,y_m,yaw_rad,target_x_m,target_y_m,target_error_m,linear_velocity_m_s,angular_velocity_rad_s
3.194566,-4.297611,2.306492,0.188240,-3.844747,2.318589,0.453025,0.141570,-0.177511
3.228323,-4.290291,2.307865,0.179837,-3.838959,2.313920,0.451373,0.141054,-0.183503
3.261622,-4.284776,2.308858,0.173155,-3.833339,2.309114,0.451437,0.141074,-0.190206
3.295069,-4.282029,2.309339,0.169485,-3.827887,2.304175,0.454171,0.141928,-0.198020
3.328222,-4.276501,2.310274,0.161962,-3.822605,2.299105,0.454033,0.141885,-0.204262
3.361462,-4.270870,2.311184,0.154726,-3.817492,2.293906,0.453707,0.141783,-0.211175
3.394659,-4.266560,2.311856,0.149387,-3.812549,2.288582,0.454607,0.142065,-0.219160
3.428386,-4.264862,2.312111,0.147477,-3.812549,2.288582,0.452925,0.141539,-0.218724
3.461672,-4.256859,2.313274,0.137095,-3.807776,2.283134,0.450093,0.140654,-0.225171
3.495213,-4.253994,2.313669,0.132904,-3.803174,2.277565,0.452263,0.141332,-0.233510
3.528474,-4.248391,2.314410,0.124027,-3.798743,2.271879,0.451655,0.141142,-0.239786
3.561489,-4.242751,2.315100,0.115119,-3.794483,2.266079,0.450940,0.140919,-0.246345
3.594833,-4.239897,2.315430,0.110209,-3.790394,2.260167,0.452887,0.141527,-0.254420
3.628201,-4.234231,2.316047,0.100054,-3.786476,2.254147,0.452013,0.141254,-0.260172
3.661570,-4.228572,2.316600,0.089516,-3.782730,2.248023,0.451085,0.140964,-0.265778
3.694701,-4.225817,2.316848,0.084392,-3.779156,2.241796,0.452922,0.141538,-0.274044
3.728356,-4.220346,2.317298,0.073911,-3.775753,2.235472,0.452060,0.141269,-0.279980
3.761353,-4.214765,2.317697,0.063785,-3.772522,2.229053,0.451039,0.140950,-0.286705
3.794701,-4.211904,2.317879,0.058689,-3.769462,2.222543,0.452597,0.141437,-0.295649
3.828436,-4.206231,2.318200,0.048561,-3.766574,2.215946,0.451392,0.141060,-0.303002
3.861340,-4.200520,2.318462,0.037450,-3.763857,2.209265,0.450110,0.140659,-0.309653
3.894858,-4.200520,2.318462,0.037450,-3.763857,2.209265,0.450110,0.140659,-0.309653
3.932992,-4.193302,2.318707,0.021761,-3.758935,2.195667,0.451456,0.141080,-0.324960
3.961678,-4.192041,2.318734,0.018986,-3.758935,2.195667,0.450251,0.140704,-0.323755
3.994958,-4.183708,2.318843,0.000727,-3.754696,2.181781,0.450374,0.140742,-0.338632
4.028606,-4.178037,2.318835,-0.011960,-3.751137,2.167639,0.452884,0.141526,-0.356111
4.062565,-4.174820,2.318797,-0.019306,-3.749612,2.160483,0.453724,0.141789,-0.364500
4.094893,-4.169640,2.318681,-0.031264,-3.748255,2.153274,0.452686,0.141464,-0.371243
4.128272,-4.164057,2.318490,-0.045063,-3.747066,2.146019,0.451251,0.141016,-0.376940
4.161533,-4.164057,2.318490,-0.045063,-3.747066,2.146019,0.451251,0.141016,-0.376940
4.194595,-4.154569,2.317986,-0.069788,-3.744504,2.124012,0.453629,0.141759,-0.400691
4.228451,-4.149890,2.317644,-0.082588,-3.743983,2.116611,0.452963,0.141551,-0.406636
4.261803,-4.146643,2.317376,-0.091593,-3.743627,2.109184,0.453614,0.141754,-0.414201
4.295148,-4.141022,2.316839,-0.106338,-3.743436,2.101736,0.452045,0.141264,-0.420097
4.328373,-4.135827,2.316267,-0.120917,-3.743408,2.094273,0.450860,0.140894,-0.425629
4.361578,-4.132635,2.315879,-0.130688,-3.743544,2.086797,0.451520,0.141100,-0.432687
4.395170,-4.127451,2.315177,-0.146247,-3.743842,2.079314,0.450319,0.140725,-0.437513
4.428510,-4.121858,2.314329,-0.163175,-3.744922,2.064344,0.452297,0.141343,-0.453215
4.461861,-4.119053,2.313868,-0.172035,-3.745703,2.056867,0.453255,0.141642,-0.460705
4.494807,-4.113399,2.312859,-0.190229,-3.746642,2.049400,0.451576,0.141117,-0.464294
4.528332,-4.107487,2.311697,-0.208880,-3.748994,2.034520,0.453149,0.141609,-0.479228
4.561345,-4.102385,2.310596,-0.225221,-3.750405,2.027115,0.451942,0.141232,-0.484002
4.594664,-4.098662,2.309743,-0.236833,-3.751971,2.019740,0.451991,0.141247,-0.490869
4.628191,-4.094145,2.308636,-0.251501,-3.753691,2.012400,0.451292,0.141029,-0.496385
4.661638,-4.088668,2.307205,-0.270549,-3.757589,1.997840,0.453122,0.141601,-0.510489
4.694871,-4.085989,2.306462,-0.280134,-3.757589,1.997840,0.450659,0.140831,-0.506647
4.728192,-4.080063,2.304721,-0.301830,-3.762091,1.983474,0.452003,0.141251,-0.519323
4.761379,-4.075134,2.303164,-0.320095,-3.764565,1.976375,0.450826,0.140883,-0.522690
4.794973,-4.072464,2.302279,-0.330059,-3.767187,1.969338,0.451712,0.141160,-0.529372
4.828420,-4.067156,2.300434,-0.350731,-3.769955,1.962368,0.450130,0.140666,-0.531473
4.861548,-4.064125,2.299325,-0.362506,-3.772868,1.955468,0.450630,0.140822,-0.537320
4.894799,-4.059299,2.297468,-0.381579,-3.779125,1.941901,0.452687,0.141465,-0.550592
4.931109,-4.054163,2.295377,-0.402383,-3.782466,1.935243,0.451128,0.140977,-0.552710
4.961518,-4.049011,2.293155,-0.423914,-3.789567,1.922196,0.452682,0.141463,-0.564623
4.994693,-4.046431,2.291991,-0.434671,-3.789567,1.922196,0.450253,0.140704,-0.560453
5.028752,-4.041328,2.289591,-0.456923,-3.797218,1.909540,0.451695,0.141155,-0.571895
5.061415,-4.036249,2.287059,-0.480017,-3.805409,1.897308,0.452982,0.141557,-0.582631
5.094908,-4.033734,2.285750,-0.491484,-3.805409,1.897308,0.450576,0.140805,-0.578046
5.128191,-4.028850,2.283111,-0.513854,-3.814128,1.885534,0.451855,0.141205,-0.589424
5.167917,-4.025632,2.281295,-0.528947,-3.818683,1.879829,0.451667,0.141146,-0.593542
5.194888,-4.021348,2.278764,-0.549619,-3.823365,1.874250,0.450365,0.140739,-0.595379
5.228216,-4.017068,2.276114,-0.570749,-3.833108,1.863486,0.451778,0.141181,-0.607139
5.261540,-4.012442,2.273106,-0.594104,-3.843346,1.853273,0.452608,0.141440,-0.618102
5.295399,-4.010136,2.271549,-0.605709,-3.843346,1.853273,0.450304,0.140720,-0.613745
5.328018,-4.005421,2.268254,-0.629801,-3.854067,1.843640,0.450782,0.140869,-0.624995
5.361506,-4.000875,2.264899,-0.654252,-3.865260,1.834615,0.451150,0.140984,-0.636008
5.395127,-3.998632,2.263179,-0.666500,-3.871030,1.830339,0.451257,0.141018,-0.641644
5.428472,-3.994217,2.259673,-0.692316,-3.882909,1.822275,0.451339,0.141043,-0.652030
5.461380,-3.989902,2.256050,-0.717949,-3.895230,1.814882,0.451211,0.141004,-0.663067
5.495085,-3.987795,2.254210,-0.730956,-3.901553,1.811445,0.451086,0.140964,-0.668573
5.528510,-3.983658,2.250452,-0.757009,-3.914516,1.805102,0.450686,0.140839,-0.679996
5.561302,-3.979666,2.246631,-0.783243,-3.927891,1.799485,0.450134,0.140667,-0.691760
5.594700,-3.977675,2.244649,-0.796267,-3.941667,1.794614,0.451474,0.141086,-0.708951
5.628190,-3.973812,2.240649,-0.822622,-3.955832,1.790504,0.450504,0.140782,-0.721977
5.661494,-3.971591,2.238256,-0.838350,-3.970374,1.787173,0.451084,0.140964,-0.738976
5.694682,-3.968200,2.234435,-0.864808,-3.985281,1.784635,0.450125,0.140664,-0.752231
5.728015,-3.964670,2.230235,-0.893233,-4.008300,1.782338,0.450017,0.140630,-0.777170
5.761362,-3.962658,2.227734,-0.909994,-4.024068,1.781829,0.450114,0.140661,-0.795050
5.794684,-3.959519,2.223641,-0.937139,-4.056566,1.783297,0.450911,0.140910,-0.833494
5.828243,-3.956205,2.219058,-0.967281,-4.081736,1.786592,0.450317,0.140724,-0.860017
5.861538,-3.954339,2.216352,-0.985052,-4.098874,1.789837,0.450339,0.140731,-0.878248
5.894857,-3.952976,2.214296,-0.998690,-4.116285,1.793918,0.450985,0.140933,-0.897054
5.928414,-3.949888,2.209438,-1.032412,-4.142891,1.801605,0.451197,0.140999,-0.920572
5.961490,-3.946515,2.203660,-1.073447,-4.160939,1.807763,0.450236,0.140699,-0.930699
5.994853,-3.944318,2.199545,-1.103336,-4.179222,1.814741,0.450838,0.140887,-0.942423
6.028275,-3.941799,2.194440,-1.140181,-4.197731,1.822527,0.451464,0.141083,-0.951367
6.061473,-3.939522,2.189364,-1.176999,-4.207067,1.826721,0.450655,0.140830,-0.950838
6.094837,-3.938095,2.185928,-1.201286,-4.216456,1.831112,0.450976,0.140930,-0.953189
6.128182,-3.936484,2.181677,-1.231739,-4.225895,1.835699,0.451065,0.140958,-0.953521
6.161497,-3.935558,2.179051,-1.250750,-4.235385,1.840480,0.452246,0.141327,-0.956159
6.194576,-3.933674,2.173168,-1.291386,-4.244924,1.845454,0.451966,0.141239,-0.953525
6.228026,-3.932257,2.168078,-1.326579,-4.254510,1.850618,0.452358,0.141362,-0.951611
6.261416,-3.930960,2.162653,-1.365840,-4.264143,1.855970,0.452841,0.141513,-0.947569
6.294819,-3.930396,2.159937,-1.384725,-4.264143,1.855970,0.451423,0.141070,-0.942718
6.328469,-3.929388,2.154390,-1.421903,-4.273821,1.861508,0.452121,0.141288,-0.939440
6.361440,-3.928623,2.148960,-1.458798,-4.283543,1.867229,0.453145,0.141608,-0.935481
6.394880,-3.928313,2.146204,-1.477346,-4.283543,1.867229,0.451681,0.141150,-0.930597
6.428619,-3.927835,2.140544,-1.514858,-4.293308,1.873131,0.452857,0.141518,-0.926108
6.461484,-3.927571,2.134861,-1.553435,-4.303114,1.879211,0.454301,0.141969,-0.920407
6.495245,-3.927521,2.131983,-1.572287,-4.303114,1.879211,0.452729,0.141478,-0.915323
6.528213,-3.927577,2.126229,-1.610021,-4.312961,1.885467,0.454409,0.142003,-0.909612
6.561413,-3.927849,2.120630,-1.647868,-4.312961,1.885467,0.451235,0.141011,-0.898426
6.594883,-3.928067,2.117807,-1.666207,-4.322848,1.891896,0.454849,0.142140,-0.897741
6.628136,-3.928659,2.112116,-1.703689,-4.322848,1.891896,0.451533,0.141104,-0.886626
6.661471,-3.929479,2.106382,-1.740861,-4.332772,1.898494,0.453721,0.141788,-0.879933
6.695020,-3.929972,2.103513,-1.758778,-4.332772,1.898494,0.451974,0.141242,-0.874755
6.728176,-3.931119,2.097763,-1.794194,-4.342734,1.905259,0.454406,0.142002,-0.868681
6.761478,-3.932443,2.092159,-1.829262,-4.342734,1.905259,0.450855,0.140892,-0.858196
6.794860,-3.933173,2.089398,-1.846491,-4.352732,1.912188,0.455448,0.142328,-0.856844
6.828406,-3.934225,2.085679,-1.869807,-4.352732,1.912188,0.453042,0.141576,-0.849784
6.861499,-3.936556,2.078495,-1.915594,-4.362765,1.919278,0.454977,0.142180,-0.838889
6.894833,-3.937518,2.075817,-1.932806,-4.362765,1.919278,0.453144,0.141607,-0.833367
6.928334,-3.938527,2.073153,-1.949963,-4.362765,1.919278,0.451282,0.141026,-0.827745
6.961298,-3.941700,2.065530,-2.001120,-4.372831,1.926524,0.452987,0.141558,-0.813455
6.994850,-3.942860,2.063003,-2.017840,-4.372831,1.926524,0.451111,0.140972,-0.807653
7.028212,-3.945317,2.057951,-2.050829,-4.382930,1.933924,0.454849,0.142140,-0.799654
7.061342,-3.948031,2.052829,-2.083279,-4.382930,1.933924,0.450861,0.140894,-0.788888
7.094836,-3.949429,2.050344,-2.099022,-4.393061,1.941475,0.456795,0.142749,-0.786669
7.128150,-3.952383,2.045347,-2.131343,-4.393061,1.941475,0.452754,0.141486,-0.775697
7.161296,-3.955446,2.040553,-2.163147,-4.403222,1.949172,0.457006,0.142814,-0.767209
7.194668,-3.957045,2.038177,-2.179195,-4.403222,1.949172,0.454968,0.142177,-0.761479
7.228068,-3.960318,2.033558,-2.211891,-4.403222,1.949172,0.450872,0.140897,-0.748928
7.261474,-3.962288,2.030919,-2.230412,-4.413413,1.957012,0.457140,0.142856,-0.744582
7.294853,-3.965576,2.026742,-2.259997,-4.413413,1.957012,0.453233,0.141635,-0.733319
7.328206,-3.969323,2.022244,-2.289909,-4.423633,1.964991,0.457903,0.143095,-0.725181
7.361620,-3.973234,2.017843,-2.319748,-4.423633,1.964991,0.453489,0.141715,-0.714527
7.395109,-3.975240,2.015685,-2.334630,-4.423633,1.964991,0.451249,0.141015,-0.709046
7.428334,-3.979247,2.011562,-2.363615,-4.433880,1.973106,0.456256,0.142580,-0.700598
7.461342,-3.983282,2.007642,-2.392232,-4.433880,1.973106,0.451919,0.141225,-0.689538
7.495105,-3.985302,2.005763,-2.406461,-4.444153,1.981352,0.459500,0.143594,-0.685892
7.528404,-3.989440,2.002075,-2.434934,-4.444153,1.981352,0.455185,0.142245,-0.674451
7.561382,-3.993783,1.998418,-2.462356,-4.444153,1.981352,0.450693,0.140842,-0.663742
7.594864,-3.996027,1.996605,-2.475912,-4.454451,1.989726,0.458476,0.143274,-0.660585
7.628489,-4.000567,1.993076,-2.503371,-4.454451,1.989726,0.453897,0.141843,-0.649734
7.661494,-4.005167,1.989710,-2.530022,-4.464774,1.998224,0.459686,0.143652,-0.640893
7.694890,-4.007478,1.988089,-2.543268,-4.464774,1.998224,0.457409,0.142940,-0.635568
7.728428,-4.012174,1.984927,-2.568959,-4.464774,1.998224,0.452795,0.141499,-0.625332
7.761683,-4.017011,1.981850,-2.594156,-4.475121,2.006840,0.458791,0.143372,-0.617096
7.794911,-4.019464,1.980355,-2.606750,-4.475121,2.006840,0.456426,0.142633,-0.612115
7.828325,-4.024420,1.977456,-2.631807,-4.475121,2.006840,0.451657,0.141143,-0.601942
7.861471,-4.029447,1.974681,-2.656764,-4.485489,2.015572,0.457872,0.143085,-0.593187
7.894855,-4.031950,1.973363,-2.668939,-4.485489,2.015572,0.455499,0.142343,-0.588145
7.928154,-4.037886,1.970380,-2.697030,-4.495879,2.024415,0.461170,0.144116,-0.577748
7.961624,-4.042101,1.968397,-2.716580,-4.495879,2.024415,0.457223,0.142882,-0.569574
7.994841,-4.044634,1.967250,-2.728694,-4.495879,2.024415,0.454851,0.142141,-0.564140
8.028217,-4.049805,1.965016,-2.751251,-4.495879,2.024415,0.450011,0.140629,-0.554698
8.061301,-4.055099,1.962871,-2.773038,-4.506290,2.033364,0.456665,0.142708,-0.547392
8.094674,-4.057766,1.961840,-2.783935,-4.506290,2.033364,0.454190,0.141934,-0.542969
8.128152,-4.063113,1.959872,-2.806224,-4.516720,2.042415,0.461056,0.144080,-0.534488
8.161490,-4.063113,1.959872,-2.806224,-4.516720,2.042415,0.461056,0.144080,-0.534488
8.194659,-4.072613,1.956688,-2.844663,-4.516720,2.042415,0.452305,0.141345,-0.517927
8.228092,-4.076476,1.955522,-2.860060,-4.527168,2.051564,0.460811,0.144003,-0.512077
8.261596,-4.079581,1.954624,-2.872673,-4.527168,2.051564,0.457965,0.143114,-0.506302
8.294841,-4.084659,1.953251,-2.892092,-4.527168,2.051564,0.453299,0.141656,-0.497697
8.328177,-4.090284,1.951845,-2.912193,-4.537634,2.060806,0.460428,0.143884,-0.490181
8.361672,-4.093542,1.951084,-2.923683,-4.537634,2.060806,0.457445,0.142952,-0.485374
8.395089,-4.098733,1.949959,-2.941923,-4.537634,2.060806,0.452682,0.141463,-0.477498
8.428255,-4.104335,1.948846,-2.962533,-4.548116,2.070137,0.460057,0.143768,-0.468670
8.461475,-4.107615,1.948252,-2.973818,-4.548116,2.070137,0.457052,0.142829,-0.463702
8.494840,-4.113278,1.947321,-2.993483,-4.548116,2.070137,0.451849,0.141203,-0.454626
8.528456,-4.118464,1.946569,-3.011219,-4.558614,2.079551,0.459800,0.143687,-0.447164
8.561747,-4.121713,1.946143,-3.021984,-4.558614,2.079551,0.456815,0.142755,-0.442275
8.594836,-4.127025,1.945528,-3.038979,-4.558614,2.079551,0.451919,0.141225,-0.434626
8.628322,-4.132795,1.944957,-3.057636,-4.569126,2.089045,0.459506,0.143596,-0.426649
8.661496,-4.136651,1.944633,-3.070338,-4.569126,2.089045,0.455949,0.142484,-0.420503
8.694680,-4.142399,1.944245,-3.087919,-4.569126,2.089045,0.450625,0.140820,-0.412396
8.728013,-4.146988,1.944015,-3.102146,-4.579652,2.098614,0.459455,0.143580,-0.406306
8.761377,-4.150178,1.943889,-3.112017,-4.579652,2.098614,0.456495,0.142655,-0.401552
8.794570,-4.156289,1.943734,-3.129667,-4.579652,2.098614,0.450803,0.140876,-0.393451
8.828122,-4.160923,1.943694,3.140370,-4.590191,2.108252,0.459729,0.143665,-0.388059
8.861363,-4.166669,1.943720,3.125171,-4.590191,2.108252,0.454358,0.141987,-0.381597
8.895089,-4.169553,1.943767,3.117666,-4.590191,2.108252,0.451654,0.141142,-0.378383
8.928155,-4.175315,1.943926,3.102844,-4.600742,2.117955,0.459645,0.143639,-0.372543
8.961465,-4.180915,1.944161,3.088771,-4.600742,2.117955,0.454377,0.141993,-0.366624
8.994913,-4.183733,1.944310,3.081583,-4.600742,2.117955,0.451718,0.141162,-0.363449
9.028151,-4.189461,1.944673,3.066557,-4.611303,2.127718,0.459844,0.143701,-0.356826
9.061592,-4.192765,1.944921,3.057893,-4.611303,2.127718,0.456715,0.142723,-0.352767
9.095048,-4.198058,1.945384,3.043744,-4.611303,2.127718,0.451682,0.141151,-0.345782
9.128120,-4.203784,1.945965,3.028323,-4.621875,2.137536,0.459890,0.143716,-0.338270
9.166547,-4.207601,1.946400,3.018224,-4.621875,2.137536,0.456241,0.142575,-0.333177
9.194802,-4.212250,1.946990,3.006343,-4.621875,2.137536,0.451774,0.141179,-0.327226
9.228347,-4.217810,1.947759,2.992932,-4.632455,2.147405,0.460205,0.143814,-0.321143
9.261312,-4.223416,1.948619,2.979202,-4.632455,2.147405,0.454784,0.142120,-0.314363
9.295017,-4.226200,1.949075,2.972860,-4.632455,2.147405,0.452082,0.141276,-0.311408
9.328332,-4.231918,1.950067,2.958878,-4.643044,2.157319,0.460411,0.143878,-0.304515
9.361487,-4.237478,1.951114,2.944960,-4.643044,2.157319,0.454977,0.142180,-0.297089
9.394925,-4.240219,1.951660,2.938182,-4.643044,2.157319,0.452287,0.141340,-0.293416
9.428340,-4.245872,1.952842,2.925900,-4.653640,2.167273,0.460712,0.143972,-0.287839
9.461405,-4.251502,1.954092,2.914391,-4.653640,2.167273,0.455149,0.142234,-0.282680
9.495107,-4.254297,1.954738,2.908934,-4.653640,2.167273,0.452378,0.141368,-0.280324
9.528475,-4.259865,1.956071,2.898418,-4.664242,2.177263,0.460919,0.144037,-0.276108
