time_s,x_m,y_m,yaw_rad,target_x_m,target_y_m,target_error_m,linear_velocity_m_s,angular_velocity_rad_s
1.951799,-0.046361,-0.037734,0.197828,0.150468,-0.000334,0.200351,0.075000,-0.025086
1.985053,-0.043393,-0.037139,0.197708,0.157704,0.000567,0.204602,0.075000,-0.030201
2.018494,-0.041775,-0.036814,0.196547,0.157704,0.000567,0.202951,0.075000,-0.027834
2.051807,-0.039101,-0.036280,0.198367,0.157704,0.000567,0.200225,0.075000,-0.033167
2.085199,-0.036366,-0.035730,0.198229,0.164930,0.001459,0.204703,0.075000,-0.037951
2.118634,-0.034819,-0.035420,0.197039,0.164930,0.001459,0.203126,0.075000,-0.035614
2.151993,-0.031839,-0.034826,0.195287,0.164930,0.001459,0.200087,0.075000,-0.032314
2.185003,-0.028930,-0.034250,0.194715,0.172146,0.002341,0.204379,0.075000,-0.035976
2.218539,-0.027374,-0.033944,0.193446,0.172146,0.002341,0.202793,0.075000,-0.033413
2.251891,-0.024454,-0.033373,0.192738,0.179352,0.003213,0.207064,0.075000,-0.036501
2.285081,-0.021252,-0.032750,0.189566,0.179352,0.003213,0.203802,0.075000,-0.029872
2.318403,-0.019760,-0.032464,0.188299,0.179352,0.003213,0.202283,0.075000,-0.027190
2.352022,-0.017067,-0.031951,0.187781,0.186546,0.004074,0.206776,0.075000,-0.030622
2.385211,-0.014224,-0.031412,0.186489,0.186546,0.004074,0.203882,0.075000,-0.028318
2.418424,-0.012786,-0.031140,0.186001,0.186546,0.004074,0.202419,0.075000,-0.027526
2.451836,-0.009866,-0.030592,0.185030,0.193730,0.004925,0.206670,0.075000,-0.029814
2.485130,-0.007071,-0.030069,0.184616,0.193730,0.004925,0.203827,0.075000,-0.029630
2.518659,-0.005594,-0.029793,0.184156,0.193730,0.004925,0.202325,0.075000,-0.028936
2.552024,-0.002537,-0.029225,0.182427,0.200902,0.005764,0.206426,0.075000,-0.029314
2.585084,0.000462,-0.028673,0.181149,0.200902,0.005764,0.203377,0.075000,-0.027048
2.618693,0.001930,-0.028404,0.180582,0.200902,0.005764,0.201884,0.075000,-0.026045
2.651994,0.004804,-0.027880,0.179908,0.208063,0.006593,0.206162,0.075000,-0.028877
2.685114,0.007781,-0.027339,0.178207,0.208063,0.006593,0.203136,0.075000,-0.025544
2.718642,0.009196,-0.027084,0.177856,0.208063,0.006593,0.201698,0.075000,-0.025037
2.752123,0.012115,-0.026560,0.177045,0.215212,0.007411,0.205919,0.075000,-0.027471
2.785055,0.013650,-0.026286,0.176801,0.215212,0.007411,0.204359,0.075000,-0.027294
2.818390,0.015217,-0.026006,0.175885,0.215212,0.007411,0.202767,0.075000,-0.025467
2.851680,0.018247,-0.025468,0.175020,0.222349,0.008217,0.206863,0.075000,-0.027682
2.885193,0.018247,-0.025468,0.175020,0.222349,0.008217,0.206863,0.075000,-0.027682
2.918620,0.018247,-0.025468,0.175020,0.222349,0.008217,0.206863,0.075000,-0.027682
2.951494,0.027274,-0.023891,0.170187,0.229475,0.009012,0.204860,0.075000,-0.021664
2.985056,0.030093,-0.023407,0.169405,0.229475,0.009012,0.202000,0.075000,-0.020338
3.018712,0.031459,-0.023174,0.169486,0.229475,0.009012,0.200615,0.075000,-0.020822
3.051963,0.034246,-0.022697,0.169004,0.236588,0.009795,0.204934,0.075000,-0.023873
3.085120,0.036182,-0.022367,0.168325,0.236588,0.009795,0.202970,0.075000,-0.022664
3.118350,0.039007,-0.021888,0.166022,0.236588,0.009795,0.200105,0.075000,-0.017545
3.151891,0.041878,-0.021407,0.165833,0.243688,0.010566,0.204327,0.075000,-0.021308
3.185094,0.044778,-0.020923,0.164945,0.243688,0.010566,0.201387,0.075000,-0.019724
3.218553,0.046290,-0.020671,0.164513,0.250776,0.011324,0.206974,0.075000,-0.022477
3.251958,0.049558,-0.020130,0.161566,0.250776,0.011324,0.203661,0.075000,-0.015955
3.285174,0.051560,-0.019804,0.159904,0.250776,0.011324,0.201633,0.075000,-0.012157
3.318601,0.054173,-0.019383,0.159058,0.257851,0.012071,0.206092,0.075000,-0.014161
3.351897,0.057009,-0.018929,0.158144,0.257851,0.012071,0.203221,0.075000,-0.012308
3.384805,0.059832,-0.018479,0.158429,0.257851,0.012071,0.200362,0.075000,-0.013374
3.418449,0.061192,-0.018261,0.158726,0.264913,0.012805,0.206076,0.075000,-0.017948
3.451739,0.064260,-0.017770,0.158455,0.264913,0.012805,0.202968,0.075000,-0.017839
3.484995,0.067094,-0.017317,0.159184,0.264913,0.012805,0.200099,0.075000,-0.020182
3.518539,0.068724,-0.017055,0.158264,0.271961,0.013526,0.205525,0.075000,-0.021688
3.551521,0.071882,-0.016550,0.158491,0.271961,0.013526,0.202327,0.075000,-0.022955
3.585038,0.074431,-0.016143,0.158017,0.278996,0.014234,0.206809,0.075000,-0.025624
3.618612,0.075889,-0.015910,0.158017,0.278996,0.014234,0.205332,0.075000,-0.025994
3.651550,0.078861,-0.015438,0.157042,0.278996,0.014234,0.202323,0.075000,-0.024351
3.684996,0.081708,-0.014987,0.156374,0.286018,0.014930,0.206488,0.075000,-0.026582
3.718644,0.083161,-0.014758,0.156185,0.286018,0.014930,0.205018,0.075000,-0.026504
3.751932,0.086229,-0.014276,0.154592,0.286018,0.014930,0.201912,0.075000,-0.023371
3.785313,0.087770,-0.014036,0.153641,0.286018,0.014930,0.200352,0.075000,-0.021363
3.818182,0.090669,-0.013588,0.152292,0.293025,0.015612,0.204452,0.075000,-0.021968
3.851732,0.090669,-0.013588,0.152292,0.293025,0.015612,0.204452,0.075000,-0.021968
3.885171,0.090669,-0.013588,0.152292,0.293025,0.015612,0.204452,0.075000,-0.021968
3.929470,0.092459,-0.013314,0.151713,0.293025,0.015612,0.202642,0.075000,-0.020933
3.951684,0.100985,-0.012021,0.149021,0.300018,0.016280,0.201035,0.075000,-0.019336
3.985192,0.104097,-0.011555,0.147479,0.306997,0.016935,0.204891,0.075000,-0.019463
4.018567,0.105566,-0.011337,0.147532,0.306997,0.016935,0.203405,0.075000,-0.019881
4.051934,0.108497,-0.010902,0.146932,0.306997,0.016935,0.200443,0.075000,-0.018970
4.085062,0.111346,-0.010479,0.147520,0.313962,0.017576,0.204548,0.075000,-0.024270
4.118557,0.112798,-0.010264,0.146735,0.313962,0.017576,0.203081,0.075000,-0.022690
4.151929,0.115863,-0.009812,0.144461,0.320911,0.018203,0.206953,0.075000,-0.020958
4.185079,0.118827,-0.009381,0.143758,0.320911,0.018203,0.203958,0.075000,-0.019853
4.218576,0.120227,-0.009178,0.143758,0.320911,0.018203,0.202543,0.075000,-0.020131
4.251933,0.123199,-0.008749,0.142731,0.327846,0.018816,0.206495,0.075000,-0.021410
4.284917,0.126284,-0.008306,0.141582,0.327846,0.018816,0.203378,0.075000,-0.019236
4.318612,0.127854,-0.008083,0.140771,0.327846,0.018816,0.201793,0.075000,-0.017529
4.351903,0.130881,-0.007655,0.139635,0.334766,0.019414,0.205674,0.075000,-0.018576
4.385024,0.133796,-0.007245,0.139123,0.334766,0.019414,0.202730,0.075000,-0.017852
4.418640,0.135264,-0.007040,0.138825,0.334766,0.019414,0.201248,0.075000,-0.017376
4.451944,0.138224,-0.006627,0.137636,0.341670,0.019998,0.205181,0.075000,-0.018286
4.485086,0.141154,-0.006221,0.137096,0.341670,0.019998,0.202223,0.075000,-0.017485
4.518700,0.142678,-0.006011,0.136556,0.341670,0.019998,0.200684,0.075000,-0.016410
4.551829,0.145698,-0.005596,0.135580,0.348559,0.020568,0.204541,0.075000,-0.017877
4.585203,0.148570,-0.005205,0.135306,0.348559,0.020568,0.201642,0.075000,-0.017711
4.618359,0.150062,-0.005002,0.134657,0.348559,0.020568,0.200137,0.075000,-0.016358
4.651895,0.153154,-0.004583,0.133716,0.355432,0.021122,0.203904,0.075000,-0.017940
4.684908,0.156031,-0.004196,0.133396,0.355432,0.021122,0.201001,0.075000,-0.017664
4.718588,0.157431,-0.004008,0.133477,0.362289,0.021661,0.206460,0.075000,-0.021367
4.751989,0.160341,-0.003618,0.132641,0.362289,0.021661,0.203524,0.075000,-0.019927
4.785214,0.161798,-0.003424,0.132831,0.362289,0.021661,0.202054,0.075000,-0.020687
4.818626,0.163659,-0.003175,0.132729,0.362289,0.021661,0.200176,0.075000,-0.020823
4.851988,0.163659,-0.003175,0.132729,0.362289,0.021661,0.200176,0.075000,-0.020823
4.885262,0.163659,-0.003175,0.132729,0.362289,0.021661,0.200176,0.075000,-0.020823
4.918605,0.172224,-0.002030,0.132029,0.375954,0.022694,0.205225,0.075000,-0.027435
4.951789,0.175581,-0.001585,0.130946,0.375954,0.022694,0.201839,0.075000,-0.025679
4.984905,0.178235,-0.001236,0.129551,0.382763,0.023187,0.205981,0.075000,-0.025976
5.018355,0.179836,-0.001027,0.128067,0.382763,0.023187,0.204367,0.075000,-0.022756
5.051907,0.182876,-0.000637,0.126092,0.382763,0.023187,0.201301,0.075000,-0.018530
5.085173,0.185984,-0.000245,0.124590,0.389554,0.023665,0.204969,0.075000,-0.018722
5.118531,0.187408,-0.000066,0.124726,0.389554,0.023665,0.203534,0.075000,-0.019320
5.151839,0.190403,0.000309,0.123754,0.389554,0.023665,0.200516,0.075000,-0.017477
5.185244,0.193412,0.000681,0.122196,0.396329,0.024126,0.204266,0.075000,-0.017539
5.218552,0.194834,0.000856,0.122359,0.396329,0.024126,0.202834,0.075000,-0.018188
5.251898,0.197636,0.001202,0.123307,0.396329,0.024126,0.200011,0.075000,-0.021092
5.285196,0.200584,0.001567,0.122984,0.403086,0.024572,0.203805,0.075000,-0.024204
5.318570,0.201988,0.001741,0.123255,0.403086,0.024572,0.202390,0.075000,-0.025213
5.352015,0.205024,0.002117,0.122014,0.409826,0.025001,0.206077,0.075000,-0.026048
5.385005,0.208017,0.002483,0.120994,0.409826,0.025001,0.203062,0.075000,-0.024307
5.418293,0.209646,0.002681,0.120021,0.409826,0.025001,0.201421,0.075000,-0.022290
5.451664,0.212775,0.003057,0.118452,0.416549,0.025414,0.204996,0.075000,-0.022379
5.484804,0.215751,0.003411,0.117963,0.416549,0.025414,0.202000,0.075000,-0.021831
5.518474,0.217407,0.003607,0.116074,0.416549,0.025414,0.200333,0.075000,-0.017482
5.551681,0.220172,0.003929,0.116088,0.423254,0.025810,0.204257,0.075000,-0.021439
5.585139,0.223112,0.004272,0.115068,0.423254,0.025810,0.201298,0.075000,-0.019534
5.618586,0.224541,0.004437,0.114852,0.429941,0.026190,0.206549,0.075000,-0.022609
5.651847,0.227655,0.004796,0.113526,0.429941,0.026190,0.203415,0.075000,-0.020047
5.685078,0.231026,0.005177,0.110216,0.429941,0.026190,0.200022,0.075000,-0.012418
5.718570,0.232634,0.005355,0.110245,0.436610,0.026553,0.205075,0.075000,-0.016319
5.751736,0.235169,0.005636,0.111912,0.436610,0.026553,0.202524,0.075000,-0.020862
5.785115,0.236565,0.005793,0.112102,0.436610,0.026553,0.201120,0.075000,-0.021626
5.818568,0.238007,0.005956,0.111832,0.443261,0.026898,0.206320,0.075000,-0.024600
5.851918,0.238007,0.005956,0.111832,0.443261,0.026898,0.206320,0.075000,-0.024600
5.890292,0.240258,0.006208,0.110651,0.443261,0.026898,0.204055,0.075000,-0.022255
5.918653,0.246944,0.006951,0.110516,0.449894,0.027227,0.203960,0.075000,-0.026820
5.951770,0.250048,0.007295,0.109903,0.449894,0.027227,0.200837,0.075000,-0.026125
5.985124,0.253312,0.007653,0.107235,0.456508,0.027538,0.204167,0.075000,-0.023718
6.018572,0.255563,0.007896,0.106212,0.456508,0.027538,0.201903,0.075000,-0.021719
6.051940,0.257897,0.008144,0.105357,0.463103,0.027832,0.206148,0.075000,-0.023549
6.085067,0.260696,0.008440,0.104808,0.463103,0.027832,0.203334,0.075000,-0.022850
6.118606,0.262434,0.008623,0.104740,0.463103,0.027832,0.201586,0.075000,-0.023079
6.151933,0.264731,0.008865,0.105335,0.469679,0.028108,0.205849,0.075000,-0.028458
6.185052,0.267841,0.009192,0.103521,0.469679,0.028108,0.202722,0.075000,-0.024850
6.218609,0.269631,0.009378,0.103218,0.469679,0.028108,0.200923,0.075000,-0.024543
6.251864,0.272185,0.009641,0.102623,0.476236,0.028366,0.204908,0.075000,-0.027117
6.285019,0.275349,0.009967,0.101233,0.476236,0.028366,0.201728,0.075000,-0.024529
6.318345,0.276818,0.010116,0.101369,0.476236,0.028366,0.200252,0.075000,-0.025230
6.351875,0.280037,0.010442,0.099172,0.482774,0.028607,0.203549,0.075000,-0.024103
6.385144,0.282931,0.010730,0.098442,0.482774,0.028607,0.200641,0.075000,-0.022987
6.418610,0.285030,0.010937,0.098010,0.489292,0.028829,0.205044,0.075000,-0.025945
6.451869,0.287504,0.011179,0.095666,0.489292,0.028829,0.202558,0.075000,-0.020784
6.485063,0.290538,0.011469,0.094885,0.495790,0.029033,0.206002,0.075000,-0.023106
6.518678,0.291967,0.011605,0.095292,0.495790,0.029033,0.204567,0.075000,-0.024427
6.551905,0.294975,0.011890,0.093510,0.495790,0.029033,0.201546,0.075000,-0.020714
6.585069,0.297818,0.012157,0.093623,0.502269,0.029219,0.205161,0.075000,-0.025255
6.618346,0.299151,0.012282,0.094001,0.502269,0.029219,0.203823,0.075000,-0.026515
6.651961,0.302288,0.012577,0.092306,0.502269,0.029219,0.200673,0.075000,-0.023128
6.684969,0.305534,0.012875,0.089252,0.508727,0.029386,0.203863,0.075000,-0.020043
6.718603,0.307198,0.013023,0.088058,0.508727,0.029386,0.202193,0.075000,-0.017423
6.751911,0.310117,0.013280,0.086754,0.515166,0.029534,0.205692,0.075000,-0.018598
6.785181,0.312076,0.013451,0.086557,0.515166,0.029534,0.203726,0.075000,-0.018476
6.818558,0.312825,0.013516,0.086233,0.515166,0.029534,0.202973,0.075000,-0.017816
6.851867,0.312825,0.013516,0.086233,0.515166,0.029534,0.202973,0.075000,-0.017816
6.885121,0.320164,0.014140,0.084662,0.521584,0.029664,0.202017,0.075000,-0.019158
6.918706,0.321640,0.014265,0.084256,0.521584,0.029664,0.200535,0.075000,-0.018430
6.951783,0.324718,0.014523,0.082261,0.527981,0.029775,0.203835,0.075000,-0.018068
6.985192,0.327518,0.014753,0.082910,0.527981,0.029775,0.201025,0.075000,-0.020188
7.018552,0.328887,0.014867,0.082937,0.534357,0.029866,0.206017,0.075000,-0.024431
7.051678,0.331848,0.015113,0.081885,0.534357,0.029866,0.203046,0.075000,-0.022554
7.085040,0.334707,0.015348,0.082188,0.534357,0.029866,0.200177,0.075000,-0.023976
7.118703,0.336248,0.015475,0.082053,0.540713,0.029939,0.204976,0.075000,-0.027885
7.151945,0.339451,0.015737,0.080558,0.540713,0.029939,0.201762,0.075000,-0.025055
7.185193,0.342566,0.015987,0.079842,0.547048,0.029992,0.204960,0.075000,-0.027955
7.218640,0.344005,0.016102,0.080435,0.547048,0.029992,0.203518,0.075000,-0.029809
7.251934,0.347031,0.016346,0.079677,0.547048,0.029992,0.200482,0.075000,-0.028825
7.285106,0.349947,0.016578,0.079647,0.553361,0.030026,0.203858,0.075000,-0.033439
7.318583,0.351429,0.016697,0.079000,0.553361,0.030026,0.202371,0.075000,-0.032333
7.351948,0.354567,0.016944,0.077033,0.559652,0.030040,0.205503,0.075000,-0.032268
7.385176,0.356278,0.017076,0.077874,0.559652,0.030040,0.203788,0.075000,-0.034876
7.418603,0.358895,0.017279,0.076350,0.559652,0.030040,0.201163,0.075000,-0.031996
7.451684,0.361875,0.017507,0.075757,0.565923,0.030034,0.204432,0.075000,-0.035322
7.485074,0.365266,0.017761,0.071994,0.565923,0.030034,0.201032,0.075000,-0.027119
7.518561,0.366675,0.017863,0.072021,0.572171,0.030009,0.205855,0.075000,-0.031532
7.551877,0.369558,0.018070,0.071182,0.572171,0.030009,0.202964,0.075000,-0.030369
7.585156,0.372711,0.018292,0.067956,0.578397,0.029963,0.206017,0.075000,-0.027359
7.618589,0.374460,0.018411,0.066083,0.578397,0.029963,0.204264,0.075000,-0.023248
7.651712,0.377500,0.018612,0.063577,0.578397,0.029963,0.201218,0.075000,-0.017726
7.685106,0.379029,0.018709,0.062897,0.584602,0.029898,0.205877,0.075000,-0.020703
7.718598,0.381812,0.018884,0.061724,0.584602,0.029898,0.203088,0.075000,-0.018381
7.751637,0.384595,0.019055,0.061519,0.584602,0.029898,0.200301,0.075000,-0.018376
7.785047,0.387390,0.019228,0.061964,0.590783,0.029812,0.203669,0.075000,-0.024484
7.818512,0.387390,0.019228,0.061964,0.590783,0.029812,0.203669,0.075000,-0.024484
7.851771,0.387390,0.019228,0.061964,0.590783,0.029812,0.203669,0.075000,-0.024484
7.897777,0.388903,0.019322,0.061829,0.590783,0.029812,0.202153,0.075000,-0.024519
7.918562,0.397230,0.019834,0.060726,0.603080,0.029579,0.206080,0.075000,-0.032561
7.951953,0.399783,0.019989,0.058959,0.603080,0.029579,0.203523,0.075000,-0.029030
7.985074,0.403046,0.020179,0.056666,0.603080,0.029579,0.200255,0.075000,-0.024239
8.018574,0.404695,0.020273,0.054964,0.609194,0.029432,0.204704,0.075000,-0.024926
8.051947,0.407602,0.020434,0.054035,0.609194,0.029432,0.201793,0.075000,-0.023362
8.085137,0.410397,0.020585,0.053212,0.615285,0.029264,0.205071,0.075000,-0.026514
8.118599,0.412056,0.020673,0.051215,0.615285,0.029264,0.203410,0.075000,-0.022039
8.151941,0.415034,0.020825,0.050039,0.615285,0.029264,0.200429,0.075000,-0.019759
8.185024,0.417864,0.020967,0.049299,0.621353,0.029076,0.203650,0.075000,-0.023251
8.218440,0.419433,0.021044,0.047845,0.621353,0.029076,0.202080,0.075000,-0.020016
8.252060,0.422203,0.021177,0.048821,0.627398,0.028866,0.205338,0.075000,-0.027679
8.285146,0.425343,0.021329,0.047082,0.627398,0.028866,0.202195,0.075000,-0.024227
8.318675,0.426794,0.021397,0.046865,0.627398,0.028866,0.200742,0.075000,-0.024038
8.351891,0.429704,0.021534,0.046212,0.633419,0.028636,0.203839,0.075000,-0.027882
8.385164,0.432693,0.021673,0.045721,0.633419,0.028636,0.200847,0.075000,-0.027498
8.418583,0.434348,0.021748,0.044584,0.639417,0.028384,0.205176,0.075000,-0.029823
8.451511,0.437400,0.021883,0.042601,0.639417,0.028384,0.202121,0.075000,-0.025808
8.485080,0.440800,0.022026,0.039116,0.645391,0.028111,0.204681,0.075000,-0.022916
8.518563,0.442248,0.022082,0.039359,0.645391,0.028111,0.203232,0.075000,-0.023842
8.551661,0.445399,0.022205,0.037571,0.645391,0.028111,0.200079,0.075000,-0.020118
8.585089,0.448354,0.022317,0.037149,0.651341,0.027817,0.203062,0.075000,-0.024768
8.618714,0.449677,0.022366,0.038283,0.651341,0.027817,0.201738,0.075000,-0.027906
8.651949,0.452726,0.022481,0.037119,0.657267,0.027501,0.204602,0.075000,-0.030750
8.685011,0.455993,0.022600,0.034763,0.657267,0.027501,0.201333,0.075000,-0.025874
8.718600,0.457679,0.022659,0.033248,0.663169,0.027164,0.205539,0.075000,-0.027556
8.751619,0.460081,0.022739,0.030973,0.663169,0.027164,0.203136,0.075000,-0.022614
8.785193,0.462884,0.022824,0.030341,0.663169,0.027164,0.200332,0.075000,-0.021657
8.818465,0.463549,0.022844,0.030711,0.669046,0.026805,0.205535,0.075000,-0.027832
8.851795,0.463549,0.022844,0.030711,0.669046,0.026805,0.205535,0.075000,-0.027832
8.894464,0.464850,0.022884,0.031052,0.669046,0.026805,0.204234,0.075000,-0.029022
8.918577,0.472275,0.023112,0.030460,0.674899,0.026424,0.202652,0.075000,-0.034827
8.951942,0.475091,0.023198,0.028715,0.680727,0.026022,0.205656,0.075000,-0.036432
8.985238,0.478254,0.023288,0.027174,0.680727,0.026022,0.202492,0.075000,-0.033759
9.018601,0.479667,0.023326,0.027687,0.680727,0.026022,0.201079,0.075000,-0.035511
9.051943,0.482429,0.023404,0.028282,0.686531,0.025597,0.204113,0.075000,-0.042956
9.085020,0.485561,0.023492,0.026797,0.686531,0.025597,0.200980,0.075000,-0.040609
9.118567,0.487144,0.023535,0.026362,0.692309,0.025151,0.205171,0.075000,-0.045049
9.151965,0.490269,0.023617,0.024853,0.692309,0.025151,0.202046,0.075000,-0.042719
9.185207,0.493400,0.023694,0.022583,0.698063,0.024682,0.204665,0.075000,-0.043371
9.218696,0.495113,0.023732,0.020098,0.698063,0.024682,0.202952,0.075000,-0.037982
9.251859,0.497869,0.023788,0.019369,0.698063,0.024682,0.200196,0.075000,-0.037216
9.285069,0.500471,0.023838,0.019011,0.703791,0.024191,0.203320,0.075000,-0.042481
9.318552,0.501845,0.023865,0.018930,0.703791,0.024191,0.201945,0.075000,-0.042860
9.351908,0.504966,0.023923,0.016882,0.709493,0.023678,0.204527,0.075000,-0.044196
9.385085,0.508301,0.023977,0.014072,0.709493,0.023678,0.201193,0.075000,-0.038662
9.418347,0.509808,0.023998,0.013235,0.715171,0.023143,0.205364,0.075000,-0.042364
9.451957,0.512737,0.024037,0.012020,0.715171,0.023143,0.202435,0.075000,-0.040593
9.485056,0.515774,0.024072,0.009699,0.720822,0.022585,0.205053,0.075000,-0.041329
9.518687,0.517436,0.024088,0.007777,0.720822,0.022585,0.203392,0.075000,-0.037284
9.551921,0.520270,0.024110,0.006512,0.720822,0.022585,0.200558,0.075000,-0.035191
9.585229,0.523055,0.024128,0.006419,0.726448,0.022005,0.203404,0.075000,-0.041444
9.618633,0.524533,0.024138,0.005960,0.726448,0.022005,0.201925,0.075000,-0.040917
9.651964,0.527553,0.024155,0.004770,0.732047,0.021402,0.204513,0.075000,-0.044575
9.685011,0.530627,0.024168,0.002852,0.732047,0.021402,0.201440,0.075000,-0.041170
9.718635,0.532404,0.024173,0.002784,0.737621,0.020776,0.205245,0.075000,-0.047108
9.751818,0.534910,0.024180,0.001712,0.737621,0.020776,0.202739,0.075000,-0.045626
9.785340,0.534910,0.024180,0.001712,0.737621,0.020776,0.202739,0.075000,-0.045626
