index,local_x_m,local_y_m,ideal_x_m,ideal_y_m
117,0.994951,0.059913,-4.152772,2.969868
118,0.996134,0.052507,-4.146550,2.965681
119,0.997159,0.045068,-4.140410,2.961358
120,0.998027,0.037600,-4.134357,2.956899
121,0.998737,0.030109,-4.128393,2.952309
122,0.999289,0.022598,-4.122524,2.947591
123,0.999684,0.015073,-4.116752,2.942747
124,0.999921,0.007539,-4.111080,2.937782
125,1.000000,0.000000,-4.105513,2.932698
126,0.999921,-0.007539,-4.100053,2.927498
127,0.999684,-0.015073,-4.094705,2.922186
128,0.999289,-0.022598,-4.089471,2.916766
129,0.998737,-0.030109,-4.084355,2.911239
130,0.998027,-0.037600,-4.079361,2.905610
131,0.997159,-0.045068,-4.074492,2.899883
132,0.996134,-0.052507,-4.069750,2.894059
133,0.994951,-0.059913,-4.065141,2.888143
134,0.993611,-0.067281,-4.060666,2.882138
135,0.992115,-0.074607,-4.056329,2.876047
136,0.990461,-0.081886,-4.052134,2.869874
137,0.988652,-0.089112,-4.048083,2.863621
138,0.986686,-0.096283,-4.044179,2.857293
139,0.984564,-0.103393,-4.040427,2.850892
140,0.982287,-0.110437,-4.036828,2.844422
141,0.979855,-0.117412,-4.033386,2.837887
142,0.977268,-0.124313,-4.030104,2.831288
143,0.974527,-0.131135,-4.026984,2.824631
144,0.971632,-0.137874,-4.024030,2.817917
145,0.968583,-0.144526,-4.021245,2.811151
146,0.965382,-0.151087,-4.018630,2.804335
147,0.962028,-0.157552,-4.016189,2.797472
148,0.958522,-0.163918,-4.013925,2.790567
149,0.954865,-0.170181,-4.011839,2.783621
150,0.951057,-0.176336,-4.009935,2.776638
151,0.947098,-0.182379,-4.008215,2.769622
152,0.942991,-0.188307,-4.006681,2.762574
153,0.938734,-0.194117,-4.005336,2.755499
154,0.934329,-0.199804,-4.004181,2.748399
155,0.929776,-0.205364,-4.003220,2.741277
156,0.925077,-0.210795,-4.002453,2.734136
157,0.920232,-0.216093,-4.001883,2.726980
158,0.915241,-0.221254,-4.001513,2.719810
159,0.910106,-0.226275,-4.001343,2.712630
160,0.904827,-0.231154,-4.001375,2.705442
161,0.899405,-0.235887,-4.001612,2.698249
162,0.893841,-0.240470,-4.002055,2.691054
163,0.888136,-0.244902,-4.002705,2.683859
164,0.882291,-0.249179,-4.003563,2.676667
165,0.876307,-0.253298,-4.004632,2.669481
166,0.870184,-0.257258,-4.005912,2.662302
167,0.863923,-0.261055,-4.007405,2.655134
168,0.857527,-0.264687,-4.009112,2.647979
169,0.850994,-0.268152,-4.011033,2.640839
170,0.844328,-0.271448,-4.013169,2.633715
171,0.837528,-0.274572,-4.015522,2.626612
172,0.830596,-0.277523,-4.018092,2.619529
173,0.823533,-0.280299,-4.020880,2.612471
174,0.816339,-0.282897,-4.023885,2.605438
175,0.809017,-0.285317,-4.027110,2.598433
176,0.801567,-0.287557,-4.030553,2.591457
177,0.793990,-0.289614,-4.034215,2.584512
178,0.786288,-0.291490,-4.038097,2.577601
179,0.778462,-0.293180,-4.042198,2.570724
180,0.770513,-0.294686,-4.046519,2.563884
181,0.762443,-0.296006,-4.051058,2.557081
182,0.754251,-0.297138,-4.055816,2.550319
183,0.745941,-0.298083,-4.060793,2.543597
184,0.737513,-0.298840,-4.065988,2.536917
185,0.728969,-0.299408,-4.071400,2.530281
186,0.720309,-0.299787,-4.077029,2.523689
187,0.711536,-0.299976,-4.082874,2.517144
188,0.702650,-0.299976,-4.088934,2.510646
189,0.693653,-0.299787,-4.095209,2.504195
190,0.684547,-0.299408,-4.101697,2.497794
191,0.675333,-0.298840,-4.108397,2.491443
192,0.666012,-0.298083,-4.115307,2.485142
193,0.656586,-0.297138,-4.122427,2.478893
194,0.647056,-0.296006,-4.129755,2.472696
195,0.637424,-0.294686,-4.137289,2.466552
196,0.627691,-0.293180,-4.145028,2.460462
197,0.617860,-0.291490,-4.152971,2.454425
198,0.607930,-0.289614,-4.161114,2.448442
199,0.597905,-0.287557,-4.169457,2.442514
200,0.587785,-0.285317,-4.177996,2.436640
201,0.577573,-0.282897,-4.186731,2.430822
202,0.567269,-0.280299,-4.195659,2.425059
203,0.556876,-0.277523,-4.204777,2.419351
204,0.546394,-0.274572,-4.214084,2.413698
205,0.535827,-0.271448,-4.223576,2.408101
206,0.525175,-0.268152,-4.233252,2.402558
207,0.514440,-0.264687,-4.243107,2.397071
208,0.503623,-0.261055,-4.253141,2.391638
209,0.492727,-0.257258,-4.263349,2.386259
210,0.481754,-0.253298,-4.273729,2.380935
211,0.470704,-0.249179,-4.284278,2.375663
212,0.459580,-0.244902,-4.294993,2.370445
213,0.448383,-0.240470,-4.305870,2.365279
214,0.437116,-0.235887,-4.316907,2.360165
215,0.425779,-0.231154,-4.328100,2.355102
216,0.414376,-0.226275,-4.339445,2.350090
217,0.402906,-0.221254,-4.350940,2.345127
218,0.391374,-0.216093,-4.362580,2.340213
219,0.379779,-0.210795,-4.374362,2.335347
220,0.368125,-0.205364,-4.386283,2.330527
221,0.356412,-0.199804,-4.398338,2.325754
222,0.344643,-0.194117,-4.410524,2.321026
223,0.332820,-0.188307,-4.422836,2.316341
224,0.320944,-0.182379,-4.435271,2.311699
225,0.309017,-0.176336,-4.447825,2.307099
226,0.297042,-0.170181,-4.460494,2.302539
227,0.285019,-0.163918,-4.473274,2.298018
228,0.272952,-0.157552,-4.486159,2.293534
229,0.260842,-0.151087,-4.499147,2.289087
230,0.248690,-0.144526,-4.512233,2.284675
231,0.236499,-0.137874,-4.525413,2.280297
232,0.224271,-0.131135,-4.538681,2.275950
233,0.212007,-0.124313,-4.552035,2.271634
234,0.199710,-0.117412,-4.565468,2.267348
235,0.187381,-0.110437,-4.578977,2.263088
236,0.175023,-0.103393,-4.592558,2.258855
237,0.162637,-0.096283,-4.606205,2.254646
238,0.150226,-0.089112,-4.619914,2.250460
239,0.137790,-0.081886,-4.633681,2.246294
240,0.125333,-0.074607,-4.647500,2.242148
241,0.112856,-0.067281,-4.661367,2.238020
242,0.100362,-0.059913,-4.675277,2.233908
243,0.087851,-0.052507,-4.689226,2.229810
244,0.075327,-0.045068,-4.703208,2.225724
245,0.062791,-0.037600,-4.717220,2.221649
246,0.050244,-0.030109,-4.731255,2.217583
247,0.037690,-0.022598,-4.745310,2.213525
248,0.025130,-0.015073,-4.759380,2.209471
249,0.012566,-0.007539,-4.773459,2.205421
250,0.000000,-0.000000,-4.787543,2.201373
251,-0.012566,0.007539,-4.801627,2.197325
252,-0.025130,0.015073,-4.815706,2.193276
253,-0.037690,0.022598,-4.829775,2.189222
254,-0.050244,0.030109,-4.843830,2.185163
255,-0.062791,0.037600,-4.857865,2.181097
256,-0.075327,0.045068,-4.871877,2.177022
257,-0.087851,0.052507,-4.885859,2.172937
258,-0.100362,0.059913,-4.899808,2.168839
259,-0.112856,0.067281,-4.913718,2.164726
260,-0.125333,0.074607,-4.927586,2.160598
261,-0.137790,0.081886,-4.941405,2.156452
262,-0.150226,0.089112,-4.955171,2.152287
263,-0.162637,0.096283,-4.968880,2.148101
264,-0.175023,0.103393,-4.982527,2.143892
265,-0.187381,0.110437,-4.996108,2.139658
266,-0.199710,0.117412,-5.009617,2.135399
267,-0.212007,0.124313,-5.023051,2.131112
268,-0.224271,0.131135,-5.036404,2.126796
269,-0.236499,0.137874,-5.049673,2.122450
270,-0.248690,0.144526,-5.062852,2.118071
271,-0.260842,0.151087,-5.075938,2.113659
272,-0.272952,0.157552,-5.088926,2.109212
273,-0.285019,0.163918,-5.101812,2.104729
274,-0.297042,0.170181,-5.114591,2.100208
275,-0.309017,0.176336,-5.127260,2.095648
276,-0.320944,0.182379,-5.139814,2.091047
277,-0.332820,0.188307,-5.152249,2.086405
278,-0.344643,0.194117,-5.164562,2.081721
279,-0.356412,0.199804,-5.176747,2.076993
280,-0.368125,0.205364,-5.188802,2.072219
281,-0.379779,0.210795,-5.200723,2.067400
282,-0.391374,0.216093,-5.212505,2.062534
283,-0.402906,0.221254,-5.224145,2.057620
284,-0.414376,0.226275,-5.235640,2.052657
285,-0.425779,0.231154,-5.246985,2.047644
286,-0.437116,0.235887,-5.258178,2.042581
287,-0.448383,0.240470,-5.269215,2.037467
288,-0.459580,0.244902,-5.280092,2.032302
289,-0.470704,0.249179,-5.290807,2.027083
290,-0.481754,0.253298,-5.301356,2.021812
291,-0.492727,0.257258,-5.311736,2.016487
292,-0.503623,0.261055,-5.321945,2.011109
293,-0.514440,0.264687,-5.331978,2.005676
294,-0.525175,0.268152,-5.341834,2.000188
295,-0.535827,0.271448,-5.351509,1.994646
296,-0.546394,0.274572,-5.361001,1.989048
297,-0.556876,0.277523,-5.370308,1.983396
298,-0.567269,0.280299,-5.379426,1.977688
299,-0.577573,0.282897,-5.388354,1.971925
300,-0.587785,0.285317,-5.397089,1.966106
301,-0.597905,0.287557,-5.405629,1.960233
302,-0.607930,0.289614,-5.413971,1.954305
303,-0.617860,0.291490,-5.422115,1.948322
304,-0.627691,0.293180,-5.430057,1.942285
305,-0.637424,0.294686,-5.437796,1.936194
306,-0.647056,0.296006,-5.445330,1.930050
307,-0.656586,0.297138,-5.452658,1.923853
308,-0.666012,0.298083,-5.459778,1.917604
309,-0.675333,0.298840,-5.466689,1.911304
310,-0.684547,0.299408,-5.473388,1.904952
311,-0.693653,0.299787,-5.479876,1.898551
312,-0.702650,0.299976,-5.486151,1.892101
313,-0.711536,0.299976,-5.492211,1.885603
314,-0.720309,0.299787,-5.498056,1.879057
315,-0.728969,0.299408,-5.503685,1.872466
316,-0.737513,0.298840,-5.509098,1.865830
317,-0.745941,0.298083,-5.514292,1.859150
318,-0.754251,0.297138,-5.519269,1.852428
319,-0.762443,0.296006,-5.524027,1.845665
320,-0.770513,0.294686,-5.528567,1.838863
321,-0.778462,0.293180,-5.532887,1.832023
322,-0.786288,0.291490,-5.536988,1.825146
323,-0.793990,0.289614,-5.540870,1.818234
324,-0.801567,0.287557,-5.544532,1.811290
325,-0.809017,0.285317,-5.547976,1.804314
326,-0.816339,0.282897,-5.551200,1.797309
327,-0.823533,0.280299,-5.554206,1.790276
328,-0.830596,0.277523,-5.556993,1.783217
329,-0.837528,0.274572,-5.559563,1.776135
330,-0.844328,0.271448,-5.561916,1.769031
331,-0.850994,0.268152,-5.564053,1.761908
332,-0.857527,0.264687,-5.565974,1.754768
333,-0.863923,0.261055,-5.567680,1.747612
334,-0.870184,0.257258,-5.569173,1.740444
335,-0.876307,0.253298,-5.570453,1.733266
336,-0.882291,0.249179,-5.571522,1.726079
337,-0.888136,0.244902,-5.572381,1.718888
338,-0.893841,0.240470,-5.573031,1.711693
339,-0.899405,0.235887,-5.573473,1.704498
340,-0.904827,0.231154,-5.573710,1.697305
341,-0.910106,0.226275,-5.573743,1.690117
342,-0.915241,0.221254,-5.573573,1.682937
343,-0.920232,0.216093,-5.573202,1.675767
344,-0.925077,0.210795,-5.572632,1.668610
345,-0.929776,0.205364,-5.571866,1.661469
346,-0.934329,0.199804,-5.570904,1.654348
347,-0.938734,0.194117,-5.569749,1.647248
348,-0.942991,0.188307,-5.568404,1.640172
349,-0.947098,0.182379,-5.566870,1.633125
350,-0.951057,0.176336,-5.565150,1.626109
351,-0.954865,0.170181,-5.563246,1.619126
352,-0.958522,0.163918,-5.561160,1.612180
353,-0.962028,0.157552,-5.558896,1.605274
354,-0.965382,0.151087,-5.556455,1.598412
355,-0.968583,0.144526,-5.553841,1.591596
356,-0.971632,0.137874,-5.551055,1.584829
357,-0.974527,0.131135,-5.548101,1.578116
358,-0.977268,0.124313,-5.544981,1.571458
359,-0.979855,0.117412,-5.541699,1.564860
360,-0.982287,0.110437,-5.538257,1.558324
361,-0.984564,0.103393,-5.534658,1.551854
362,-0.986686,0.096283,-5.530906,1.545454
363,-0.988652,0.089112,-5.527003,1.539125
364,-0.990461,0.081886,-5.522952,1.532873
365,-0.992115,0.074607,-5.518756,1.526700
366,-0.993611,0.067281,-5.514419,1.520609
367,-0.994951,0.059913,-5.509945,1.514604
368,-0.996134,0.052507,-5.505335,1.508688
369,-0.997159,0.045068,-5.500594,1.502864
370,-0.998027,0.037600,-5.495724,1.497136
371,-0.998737,0.030109,-5.490730,1.491507
372,-0.999289,0.022598,-5.485614,1.485981
373,-0.999684,0.015073,-5.480380,1.480560
374,-0.999921,0.007539,-5.475032,1.475248
375,-1.000000,0.000000,-5.469572,1.470049
376,-0.999921,-0.007539,-5.464005,1.464965
377,-0.999684,-0.015073,-5.458333,1.459999
378,-0.999289,-0.022598,-5.452561,1.455156
379,-0.998737,-0.030109,-5.446692,1.450438
380,-0.998027,-0.037600,-5.440729,1.445848
381,-0.997159,-0.045068,-5.434676,1.441389
382,-0.996134,-0.052507,-5.428536,1.437065
383,-0.994951,-0.059913,-5.422313,1.432879
384,-0.993611,-0.067281,-5.416011,1.428833
385,-0.992115,-0.074607,-5.409632,1.424931
386,-0.990461,-0.081886,-5.403182,1.421176
387,-0.988652,-0.089112,-5.396662,1.417571
388,-0.986686,-0.096283,-5.390078,1.414118
389,-0.984564,-0.103393,-5.383431,1.410820
390,-0.982287,-0.110437,-5.376726,1.407681
391,-0.979855,-0.117412,-5.369967,1.404703
392,-0.977268,-0.124313,-5.363156,1.401888
393,-0.974527,-0.131135,-5.356297,1.399240
394,-0.971632,-0.137874,-5.349394,1.396761
395,-0.968583,-0.144526,-5.342450,1.394454
396,-0.965382,-0.151087,-5.335468,1.392320
397,-0.962028,-0.157552,-5.328452,1.390364
398,-0.958522,-0.163918,-5.321405,1.388586
399,-0.954865,-0.170181,-5.314331,1.386989
400,-0.951057,-0.176336,-5.307233,1.385576
401,-0.947098,-0.182379,-5.300114,1.384349
402,-0.942991,-0.188307,-5.292976,1.383310
403,-0.938734,-0.194117,-5.285825,1.382461
404,-0.934329,-0.199804,-5.278661,1.381804
405,-0.929776,-0.205364,-5.271490,1.381341
406,-0.925077,-0.210795,-5.264313,1.381073
407,-0.920232,-0.216093,-5.257134,1.381004
408,-0.915241,-0.221254,-5.249956,1.381133
409,-0.910106,-0.226275,-5.242781,1.381464
410,-0.904827,-0.231154,-5.235613,1.381997
411,-0.899405,-0.235887,-5.228454,1.382735
412,-0.893841,-0.240470,-5.221307,1.383677
413,-0.888136,-0.244902,-5.214175,1.384827
414,-0.882291,-0.249179,-5.207061,1.386185
415,-0.876307,-0.253298,-5.199967,1.387752
416,-0.870184,-0.257258,-5.192895,1.389529
417,-0.863923,-0.261055,-5.185848,1.391518
418,-0.857527,-0.264687,-5.178829,1.393718
419,-0.850994,-0.268152,-5.171840,1.396132
420,-0.844328,-0.271448,-5.164883,1.398760
421,-0.837528,-0.274572,-5.157960,1.401602
422,-0.830596,-0.277523,-5.151074,1.404659
423,-0.823533,-0.280299,-5.144227,1.407932
424,-0.816339,-0.282897,-5.137421,1.411420
425,-0.809017,-0.285317,-5.130657,1.415125
426,-0.801567,-0.287557,-5.123938,1.419046
427,-0.793990,-0.289614,-5.117265,1.423183
428,-0.786288,-0.291490,-5.110641,1.427537
429,-0.778462,-0.293180,-5.104067,1.432107
430,-0.770513,-0.294686,-5.097544,1.436893
431,-0.762443,-0.296006,-5.091075,1.441896
432,-0.754251,-0.297138,-5.084660,1.447114
433,-0.745941,-0.298083,-5.078301,1.452547
434,-0.737513,-0.298840,-5.071999,1.458194
435,-0.728969,-0.299408,-5.065756,1.464056
436,-0.720309,-0.299787,-5.059573,1.470130
437,-0.711536,-0.299976,-5.053451,1.476417
438,-0.702650,-0.299976,-5.047391,1.482915
439,-0.693653,-0.299787,-5.041393,1.489624
440,-0.684547,-0.299408,-5.035460,1.496542
441,-0.675333,-0.298840,-5.029591,1.503668
442,-0.666012,-0.298083,-5.023787,1.511001
443,-0.656586,-0.297138,-5.018049,1.518539
444,-0.647056,-0.296006,-5.012378,1.526281
445,-0.637424,-0.294686,-5.006774,1.534225
446,-0.627691,-0.293180,-5.001237,1.542369
447,-0.617860,-0.291490,-4.995768,1.550713
448,-0.607930,-0.289614,-4.990367,1.559253
449,-0.597905,-0.287557,-4.985034,1.567989
450,-0.587785,-0.285317,-4.979770,1.576917
451,-0.577573,-0.282897,-4.974575,1.586036
452,-0.567269,-0.280299,-4.969448,1.595344
453,-0.556876,-0.277523,-4.964389,1.604838
454,-0.546394,-0.274572,-4.959398,1.614515
455,-0.535827,-0.271448,-4.954476,1.624374
456,-0.525175,-0.268152,-4.949621,1.634412
457,-0.514440,-0.264687,-4.944833,1.644626
458,-0.503623,-0.261055,-4.940113,1.655014
459,-0.492727,-0.257258,-4.935458,1.665572
460,-0.481754,-0.253298,-4.930870,1.676298
461,-0.470704,-0.249179,-4.926346,1.687189
462,-0.459580,-0.244902,-4.921887,1.698241
463,-0.448383,-0.240470,-4.917492,1.709452
464,-0.437116,-0.235887,-4.913159,1.720818
465,-0.425779,-0.231154,-4.908888,1.732337
466,-0.414376,-0.226275,-4.904678,1.744004
467,-0.402906,-0.221254,-4.900528,1.755816
468,-0.391374,-0.216093,-4.896437,1.767771
469,-0.379779,-0.210795,-4.892404,1.779863
470,-0.368125,-0.205364,-4.888427,1.792090
471,-0.356412,-0.199804,-4.884505,1.804449
472,-0.344643,-0.194117,-4.880637,1.816934
473,-0.332820,-0.188307,-4.876822,1.829543
474,-0.320944,-0.182379,-4.873057,1.842271
475,-0.309017,-0.176336,-4.869343,1.855116
476,-0.297042,-0.170181,-4.865677,1.868071
477,-0.285019,-0.163918,-4.862057,1.881135
478,-0.272952,-0.157552,-4.858482,1.894301
479,-0.260842,-0.151087,-4.854951,1.907568
480,-0.248690,-0.144526,-4.851461,1.920929
481,-0.236499,-0.137874,-4.848011,1.934382
482,-0.224271,-0.131135,-4.844600,1.947921
483,-0.212007,-0.124313,-4.841225,1.961542
484,-0.199710,-0.117412,-4.837884,1.975242
485,-0.187381,-0.110437,-4.834577,1.989015
486,-0.175023,-0.103393,-4.831300,2.002858
487,-0.162637,-0.096283,-4.828052,2.016765
488,-0.150226,-0.089112,-4.824831,2.030732
489,-0.137790,-0.081886,-4.821635,2.044756
490,-0.125333,-0.074607,-4.818462,2.058830
491,-0.112856,-0.067281,-4.815310,2.072951
492,-0.100362,-0.059913,-4.812176,2.087114
493,-0.087851,-0.052507,-4.809060,2.101314
494,-0.075327,-0.045068,-4.805959,2.115547
495,-0.062791,-0.037600,-4.802870,2.129809
496,-0.050244,-0.030109,-4.799792,2.144094
497,-0.037690,-0.022598,-4.796722,2.158397
498,-0.025130,-0.015073,-4.793659,2.172715
499,-0.012566,-0.007539,-4.790600,2.187042
